city,state,house_size,bed,bath,price
Los Angeles,California,690.0,1.0,1.0,510000.0
Los Angeles,California,830.0,1.0,1.0,559000.0
Los Angeles,California,2760.0,2.0,3.0,1595000.0
Los Angeles,California,1700.0,3.0,3.0,1430000.0
Los Angeles,California,1760.0,3.0,3.0,1295000.0
Los Angeles,California,2407.0,3.0,4.0,1500000.0
Los Angeles,California,2460.0,3.0,4.0,1670000.0
Los Angeles,California,1700.0,3.0,3.0,1429000.0
Los Angeles,California,2330.0,3.0,4.0,1650000.0
Los Angeles,California,2810.0,3.0,4.0,2750000.0
Los Angeles,California,690.0,1.0,1.0,372400.0
Los Angeles,California,1208.0,2.0,2.0,898000.0
Los Angeles,California,1102.0,1.0,1.0,585000.0
Los Angeles,California,760.0,,1.0,499000.0
Los Angeles,California,874.0,1.0,1.0,570000.0
Los Angeles,California,1060.0,2.0,2.0,539999.0
Los Angeles,California,1592.0,2.0,3.0,795000.0
Los Angeles,California,790.0,,1.0,510000.0
Los Angeles,California,2956.0,7.0,4.0,1299000.0
Los Angeles,California,1164.0,2.0,2.0,639000.0
Los Angeles,California,907.0,1.0,1.0,550000.0
Los Angeles,California,762.0,1.0,1.0,389000.0
Los Angeles,California,735.0,,1.0,488888.0
Los Angeles,California,1172.0,2.0,2.0,850000.0
Los Angeles,California,1000.0,1.0,1.0,599999.0
Los Angeles,California,1000.0,2.0,2.0,659000.0
Los Angeles,California,735.0,1.0,1.0,495000.0
Los Angeles,California,1110.0,1.0,1.0,799000.0
Los Angeles,California,735.0,1.0,1.0,537000.0
Los Angeles,California,735.0,1.0,1.0,545000.0
Los Angeles,California,519.0,,1.0,410000.0
Los Angeles,California,750.0,,1.0,575000.0
Los Angeles,California,1440.0,2.0,2.0,892000.0
Los Angeles,California,1323.0,2.0,2.0,758000.0
Los Angeles,California,792.0,2.0,1.0,699996.0
Los Angeles,California,7684.0,15.0,9.0,1980000.0
Los Angeles,California,735.0,1.0,1.0,475000.0
Los Angeles,California,3757.0,9.0,6.0,1250000.0
Los Angeles,California,1234.0,2.0,2.0,749000.0
Los Angeles,California,1507.0,2.0,3.0,760000.0
Los Angeles,California,2362.0,4.0,5.0,1550000.0
Los Angeles,California,1563.0,3.0,2.0,899900.0
Los Angeles,California,1042.0,2.0,2.0,640000.0
Los Angeles,California,1250.0,1.0,1.0,765000.0
Los Angeles,California,1800.0,3.0,3.0,1185000.0
Los Angeles,California,6176.0,13.0,13.0,1988000.0
Los Angeles,California,1506.0,2.0,2.0,885000.0
Los Angeles,California,1016.0,2.0,2.0,875000.0
Los Angeles,California,908.0,1.0,1.0,588000.0
Los Angeles,California,2125.0,3.0,2.0,2199000.0
Los Angeles,California,7753.0,6.0,8.0,3250000.0
Los Angeles,California,,,,1400000.0
Los Angeles,California,650.0,,1.0,419000.0
Los Angeles,California,670.0,1.0,1.0,424900.0
Los Angeles,California,600.0,,1.0,439900.0
Los Angeles,California,860.0,1.0,1.0,489000.0
Los Angeles,California,460.0,,1.0,449000.0
Los Angeles,California,590.0,,1.0,370000.0
Los Angeles,California,660.0,1.0,1.0,380000.0
Los Angeles,California,860.0,1.0,1.0,459000.0
Los Angeles,California,660.0,,1.0,420000.0
Los Angeles,California,980.0,,1.0,460000.0
