city,state,house_size,bed,bath,price
Miami,Florida,1254.0,3.0,2.0,410000.0
Miami,Florida,2976.0,3.0,3.0,955000.0
Miami,Florida,1350.0,3.0,2.0,471000.0
Miami,Florida,1673.0,3.0,2.0,500000.0
Miami,Florida,2215.0,4.0,2.0,539000.0
Miami,Florida,7663.0,6.0,8.0,6850000.0
Miami,Florida,2451.0,5.0,4.0,649500.0
Miami,Florida,5245.0,4.0,3.0,1900000.0
Miami,Florida,1286.0,2.0,2.0,399000.0
Miami,Florida,2237.0,4.0,3.0,2000000.0
Miami,Florida,5179.0,6.0,7.0,4298000.0
Miami,Florida,1028.0,3.0,1.0,350000.0
Miami,Florida,1767.0,3.0,2.0,385000.0
Miami,Florida,842.0,2.0,1.0,225000.0
Miami,Florida,1225.0,3.0,2.0,390000.0
Miami,Florida,1834.0,3.0,3.0,325000.0
Miami,Florida,975.0,3.0,2.0,455000.0
Miami,Florida,3869.0,6.0,5.0,1650000.0
Miami,Florida,1644.0,3.0,3.0,485000.0
Miami,Florida,1664.0,3.0,3.0,700000.0
Miami,Florida,3075.0,5.0,4.0,699000.0
Miami,Florida,2081.0,4.0,4.0,650000.0
Miami,Florida,1250.0,4.0,2.0,465000.0
Miami,Florida,1536.0,4.0,2.0,550000.0
Miami,Florida,3753.0,5.0,5.0,1999999.0
Miami,Florida,4663.0,7.0,7.0,2900000.0
Miami,Florida,730.0,2.0,1.0,174000.0
Miami,Florida,2923.0,4.0,3.0,600000.0
Miami,Florida,1234.0,3.0,2.0,395000.0
Miami,Florida,,1.0,1.0,1700000.0
Miami,Florida,2718.0,4.0,4.0,899999.0
Miami,Florida,1613.0,3.0,2.0,550000.0
Miami,Florida,2535.0,4.0,4.0,660000.0
Miami,Florida,3757.0,5.0,4.0,2550000.0
Miami,Florida,,,,220000.0
Miami,Florida,2296.0,4.0,3.0,609990.0
Miami,Florida,1430.0,3.0,2.0,175000.0
Miami,Florida,1957.0,3.0,3.0,439000.0
Miami,Florida,,,,69000.0
Miami,Florida,929.0,2.0,2.0,215000.0
Miami,Florida,1564.0,3.0,3.0,410000.0
Miami,Florida,4599.0,5.0,4.0,4500000.0
Miami,Florida,3280.0,3.0,2.0,829000.0
Miami,Florida,1721.0,3.0,2.0,490000.0
Miami,Florida,1556.0,3.0,2.0,495000.0
Miami,Florida,1638.0,4.0,2.0,450000.0
Miami,Florida,920.0,4.0,1.0,420000.0
Miami,Florida,3167.0,3.0,2.0,3330000.0
Miami,Florida,2722.0,4.0,3.0,1250000.0
Miami,Florida,3121.0,5.0,3.0,1995000.0
Miami,Florida,1050.0,2.0,2.0,239900.0
Miami,Florida,1711.0,4.0,2.0,335000.0
Miami,Florida,1530.0,3.0,2.0,350000.0
Miami,Florida,1075.0,2.0,2.0,270000.0
Miami,Florida,1539.0,3.0,2.0,510000.0
Miami,Florida,2102.0,4.0,3.0,780000.0
Miami,Florida,1758.0,3.0,3.0,355000.0
Miami,Florida,2404.0,4.0,3.0,799000.0
Miami,Florida,918.0,1.0,1.0,280000.0
Miami,Florida,2246.0,5.0,3.0,1294999.0
Miami,Florida,,4.0,3.0,1300000.0
