,city,state,house_size,bed,bath,price,price_range,city_encoded
7385,Miami,Florida,665.0,1.0,1.0,179900.0,0-2M,1
7386,Miami,Florida,1030.0,2.0,2.0,340000.0,0-2M,1
7387,Miami,Florida,898.0,2.0,2.0,225000.0,0-2M,1
7388,Miami,Florida,1606.0,3.0,2.0,639999.0,0-2M,1
7389,Miami,Florida,1310.0,3.0,3.0,359900.0,0-2M,1
7390,Miami,Florida,1212.0,3.0,1.0,450000.0,0-2M,1
7391,Miami,Florida,3339.0,4.0,3.0,1450000.0,0-2M,1
7392,Miami,Florida,861.0,1.0,2.0,132000.0,0-2M,1
7393,Miami,Florida,2228.0,3.0,2.0,494000.0,0-2M,1
7394,Miami,Florida,1190.0,3.0,2.0,400000.0,0-2M,1
7395,Miami,Florida,801.0,1.0,1.0,115000.0,0-2M,1
7396,Miami,Florida,961.0,1.0,2.0,160000.0,0-2M,1
7397,Miami,Florida,2452.0,4.0,4.0,645000.0,0-2M,1
7398,Miami,Florida,1235.0,3.0,2.0,550000.0,0-2M,1
7399,Miami,Florida,2411.0,3.0,2.0,699900.0,0-2M,1
7400,Miami,Florida,898.0,2.0,2.0,223000.0,0-2M,1
7401,Miami,Florida,847.0,2.0,2.0,250000.0,0-2M,1
7402,Miami,Florida,950.0,3.0,2.0,299000.0,0-2M,1
7403,Miami,Florida,1787.0,3.0,3.0,419900.0,0-2M,1
7404,Miami,Florida,2293.0,4.0,2.0,589900.0,0-2M,1
7405,Miami,Florida,1170.0,2.0,2.0,225000.0,0-2M,1
7406,Miami,Florida,1434.0,4.0,2.0,460000.0,0-2M,1
7407,Miami,Florida,1756.0,4.0,3.0,515000.0,0-2M,1
7408,Miami,Florida,1850.0,3.0,3.0,380000.0,0-2M,1
7409,Miami,Florida,1575.0,3.0,3.0,320000.0,0-2M,1
7410,Miami,Florida,2811.0,4.0,3.0,1250000.0,0-2M,1
7411,Miami,Florida,1040.0,3.0,2.0,279000.0,0-2M,1
7412,Miami,Florida,1330.0,2.0,2.0,239500.0,0-2M,1
7413,Miami,Florida,1130.0,2.0,2.0,249900.0,0-2M,1
7414,Miami,Florida,3816.0,5.0,4.0,1650000.0,0-2M,1
7415,Miami,Florida,2518.0,4.0,3.0,999000.0,0-2M,1
7416,Miami,Florida,970.0,2.0,2.0,220000.0,0-2M,1
7417,Miami,Florida,861.0,1.0,2.0,157000.0,0-2M,1
7418,Miami,Florida,1036.0,2.0,2.0,155000.0,0-2M,1
7419,Miami,Florida,725.0,1.0,1.0,189000.0,0-2M,1
7420,Miami,Florida,2304.0,4.0,3.0,625000.0,0-2M,1
7421,Miami,Florida,1061.0,3.0,2.0,385000.0,0-2M,1
7422,Miami,Florida,1963.0,4.0,3.0,599000.0,0-2M,1
7423,Miami,Florida,1107.0,3.0,2.0,430000.0,0-2M,1
7424,Miami,Florida,1220.0,2.0,2.0,283900.0,0-2M,1
7425,Miami,Florida,1659.0,4.0,2.0,525000.0,0-2M,1
7426,Miami,Florida,980.0,1.0,2.0,250000.0,0-2M,1
7427,Miami,Florida,1310.0,2.0,3.0,399000.0,0-2M,1
7428,Miami,Florida,1017.0,2.0,2.0,349900.0,0-2M,1
7429,Miami,Florida,3247.0,5.0,5.0,833000.0,0-2M,1
7430,Miami,Florida,600.0,1.0,1.0,150000.0,0-2M,1
7431,Miami,Florida,917.0,2.0,2.0,199900.0,0-2M,1
7432,Miami,Florida,3223.0,4.0,4.0,968000.0,0-2M,1
7433,Miami,Florida,1776.0,4.0,3.0,645000.0,0-2M,1
7434,Miami,Florida,986.0,2.0,2.0,269900.0,0-2M,1
7435,Miami,Florida,906.0,2.0,2.0,240000.0,0-2M,1
7436,Miami,Florida,2596.0,4.0,3.0,646000.0,0-2M,1
7437,Miami,Florida,2373.0,4.0,4.0,750000.0,0-2M,1
7438,Miami,Florida,1767.0,3.0,2.0,749000.0,0-2M,1
7439,Miami,Florida,1908.0,4.0,3.0,615000.0,0-2M,1
7440,Miami,Florida,801.0,1.0,1.0,139900.0,0-2M,1
7441,Miami,Florida,639.0,2.0,1.0,205000.0,0-2M,1
7442,Miami,Florida,1100.0,2.0,3.0,325000.0,0-2M,1
7443,Miami,Florida,2941.0,5.0,4.0,1348900.0,0-2M,1
7444,Miami,Florida,1610.0,4.0,2.0,525000.0,0-2M,1
7445,Miami,Florida,1754.0,3.0,2.0,290000.0,0-2M,1
7446,Miami,Florida,1816.0,3.0,2.0,575000.0,0-2M,1
7447,Miami,Florida,1313.0,3.0,3.0,360000.0,0-2M,1
7448,Miami,Florida,1170.0,2.0,2.0,225000.0,0-2M,1
7449,Miami,Florida,1002.0,1.0,2.0,165000.0,0-2M,1
7450,Miami,Florida,710.0,2.0,1.0,250000.0,0-2M,1
7451,Miami,Florida,3012.0,5.0,4.0,1200000.0,0-2M,1
7452,Miami,Florida,812.0,2.0,2.0,219990.0,0-2M,1
7453,Miami,Florida,934.0,2.0,2.0,199900.0,0-2M,1
7454,Miami,Florida,2891.0,5.0,3.0,729000.0,0-2M,1
7455,Miami,Florida,1935.0,4.0,3.0,650000.0,0-2M,1
7456,Miami,Florida,2640.0,4.0,3.0,759900.0,0-2M,1
7457,Miami,Florida,1522.0,2.0,2.0,475000.0,0-2M,1
7458,Miami,Florida,793.0,1.0,1.0,189000.0,0-2M,1
7459,Miami,Florida,864.0,2.0,2.0,375000.0,0-2M,1
7460,Miami,Florida,1812.0,3.0,2.0,532500.0,0-2M,1
7461,Miami,Florida,1592.0,3.0,2.0,349900.0,0-2M,1
7462,Miami,Florida,2925.0,5.0,5.0,955000.0,0-2M,1
7463,Miami,Florida,2698.0,6.0,4.0,2950000.0,2M-5M,1
7464,Miami,Florida,1015.0,3.0,1.0,306000.0,0-2M,1
7465,Miami,Florida,1790.0,3.0,3.0,440000.0,0-2M,1
7466,Miami,Florida,1567.0,4.0,2.0,615000.0,0-2M,1
7467,Miami,Florida,1084.0,3.0,2.0,289900.0,0-2M,1
7468,Miami,Florida,1178.0,3.0,2.0,326000.0,0-2M,1
7469,Miami,Florida,1525.0,3.0,2.0,375000.0,0-2M,1
7470,Miami,Florida,1694.0,4.0,3.0,625000.0,0-2M,1
7471,Miami,Florida,1392.0,3.0,2.0,525000.0,0-2M,1
7472,Miami,Florida,1856.0,3.0,2.0,599900.0,0-2M,1
7473,Miami,Florida,2396.0,4.0,3.0,749900.0,0-2M,1
7474,Miami,Florida,3748.0,4.0,5.0,2555000.0,2M-5M,1
7475,Miami,Florida,2764.0,6.0,4.0,1580000.0,0-2M,1
7476,Miami,Florida,1270.0,3.0,2.0,435000.0,0-2M,1
7477,Miami,Florida,1618.0,4.0,2.0,535000.0,0-2M,1
7478,Miami,Florida,1590.0,3.0,2.0,519900.0,0-2M,1
7479,Miami,Florida,1719.0,3.0,2.0,600000.0,0-2M,1
7480,Miami,Florida,1784.0,3.0,2.0,895000.0,0-2M,1
7481,Miami,Florida,903.0,2.0,2.0,150000.0,0-2M,1
7482,Miami,Florida,1253.0,3.0,3.0,350000.0,0-2M,1
7483,Miami,Florida,1340.0,3.0,2.0,405000.0,0-2M,1
7484,Miami,Florida,2103.0,4.0,3.0,565000.0,0-2M,1
7485,Miami,Florida,1577.0,2.0,2.0,485000.0,0-2M,1
7486,Miami,Florida,2650.0,4.0,4.0,700000.0,0-2M,1
7487,Miami,Florida,1110.0,3.0,2.0,444900.0,0-2M,1
7488,Miami,Florida,861.0,1.0,2.0,154500.0,0-2M,1
7489,Miami,Florida,2145.0,3.0,3.0,380000.0,0-2M,1
7490,Miami,Florida,1203.0,3.0,2.0,430000.0,0-2M,1
7491,Miami,Florida,705.0,1.0,2.0,195000.0,0-2M,1
7492,Miami,Florida,1243.0,3.0,2.0,410000.0,0-2M,1
7493,Miami,Florida,1686.0,3.0,2.0,499900.0,0-2M,1
7494,Miami,Florida,860.0,1.0,1.0,239000.0,0-2M,1
7495,Miami,Florida,1586.0,3.0,2.0,539000.0,0-2M,1
7496,Miami,Florida,2096.0,4.0,3.0,520000.0,0-2M,1
7497,Miami,Florida,2077.0,5.0,3.0,649000.0,0-2M,1
7498,Miami,Florida,1140.0,3.0,3.0,390000.0,0-2M,1
7499,Miami,Florida,2661.0,4.0,3.0,1600000.0,0-2M,1
7500,Miami,Florida,793.0,1.0,2.0,130000.0,0-2M,1
7501,Miami,Florida,765.0,2.0,1.0,220000.0,0-2M,1
7502,Miami,Florida,1972.0,4.0,3.0,625000.0,0-2M,1
7503,Miami,Florida,2221.0,4.0,3.0,785000.0,0-2M,1
7504,Miami,Florida,1315.0,2.0,2.0,168000.0,0-2M,1
7505,Miami,Florida,2624.0,5.0,3.0,799000.0,0-2M,1
7506,Miami,Florida,2001.0,3.0,2.0,605000.0,0-2M,1
7507,Miami,Florida,1500.0,3.0,3.0,475000.0,0-2M,1
7508,Miami,Florida,1330.0,2.0,2.0,220000.0,0-2M,1
7509,Miami,Florida,1735.0,4.0,2.0,550000.0,0-2M,1
7510,Miami,Florida,3206.0,4.0,2.0,649000.0,0-2M,1
7511,Miami,Florida,1132.0,2.0,2.0,220000.0,0-2M,1
7512,Miami,Florida,3031.0,4.0,4.0,999999.0,0-2M,1
7513,Miami,Florida,3178.0,6.0,4.0,575000.0,0-2M,1
7514,Miami,Florida,1233.0,3.0,2.0,310000.0,0-2M,1
7515,Miami,Florida,1702.0,4.0,3.0,550000.0,0-2M,1
7516,Miami,Florida,5190.0,3.0,4.0,2300000.0,2M-5M,1
7517,Miami,Florida,1405.0,2.0,2.0,249000.0,0-2M,1
7518,Miami,Florida,1598.0,3.0,2.0,550000.0,0-2M,1
7519,Miami,Florida,705.0,1.0,2.0,215000.0,0-2M,1
7520,Miami,Florida,986.0,2.0,2.0,259000.0,0-2M,1
7521,Miami,Florida,2024.0,4.0,2.0,749000.0,0-2M,1
7522,Miami,Florida,1536.0,2.0,3.0,350000.0,0-2M,1
7523,Miami,Florida,2317.0,4.0,4.0,376300.0,0-2M,1
7524,Miami,Florida,1136.0,2.0,2.0,165000.0,0-2M,1
7525,Miami,Florida,3679.0,6.0,5.0,1575000.0,0-2M,1
7526,Miami,Florida,965.0,2.0,2.0,238500.0,0-2M,1
7527,Miami,Florida,850.0,2.0,2.0,215000.0,0-2M,1
7528,Miami,Florida,1541.0,3.0,2.0,665000.0,0-2M,1
7529,Miami,Florida,939.0,2.0,2.0,275000.0,0-2M,1
7530,Miami,Florida,1816.0,5.0,6.0,579900.0,0-2M,1
7531,Miami,Florida,1900.0,3.0,2.0,470000.0,0-2M,1
7532,Miami,Florida,990.0,2.0,2.0,350000.0,0-2M,1
7533,Miami,Florida,2156.0,4.0,3.0,650001.0,0-2M,1
7534,Miami,Florida,2925.0,5.0,5.0,890000.0,0-2M,1
7535,Miami,Florida,958.0,2.0,3.0,285000.0,0-2M,1
7536,Miami,Florida,1168.0,3.0,2.0,350000.0,0-2M,1
7537,Miami,Florida,2183.0,3.0,3.0,738900.0,0-2M,1
7538,Miami,Florida,1589.0,4.0,3.0,500000.0,0-2M,1
7539,Miami,Florida,1325.0,3.0,2.0,295000.0,0-2M,1
7540,Miami,Florida,1528.0,3.0,2.0,625000.0,0-2M,1
7541,Miami,Florida,2547.0,4.0,3.0,725000.0,0-2M,1
7542,Miami,Florida,1020.0,2.0,2.0,235000.0,0-2M,1
7543,Miami,Florida,1334.0,2.0,3.0,350000.0,0-2M,1
7544,Miami,Florida,1408.0,2.0,2.0,430000.0,0-2M,1
7545,Miami,Florida,1681.0,3.0,2.0,585000.0,0-2M,1
7546,Miami,Florida,3164.0,5.0,3.0,1525000.0,0-2M,1
7547,Miami,Florida,784.0,2.0,1.0,189000.0,0-2M,1
7548,Miami,Florida,1614.0,3.0,2.0,480000.0,0-2M,1
7549,Miami,Florida,2446.0,5.0,3.0,925000.0,0-2M,1
7550,Miami,Florida,1789.0,3.0,3.0,600000.0,0-2M,1
7551,Miami,Florida,945.0,2.0,1.0,287500.0,0-2M,1
7552,Miami,Florida,2152.0,3.0,3.0,550000.0,0-2M,1
7553,Miami,Florida,1706.0,3.0,2.0,527900.0,0-2M,1
7554,Miami,Florida,1317.0,2.0,2.0,179000.0,0-2M,1
7555,Miami,Florida,2426.0,4.0,3.0,875000.0,0-2M,1
7556,Miami,Florida,906.0,2.0,2.0,250000.0,0-2M,1
7557,Miami,Florida,877.0,2.0,2.0,195000.0,0-2M,1
7558,Miami,Florida,900.0,2.0,2.0,219900.0,0-2M,1
7559,Miami,Florida,2952.0,5.0,4.0,749000.0,0-2M,1
7560,Miami,Florida,1404.0,4.0,2.0,399900.0,0-2M,1
7561,Miami,Florida,3282.0,4.0,3.0,1250000.0,0-2M,1
7562,Miami,Florida,1543.0,3.0,2.0,525000.0,0-2M,1
7563,Miami,Florida,1346.0,3.0,2.0,420000.0,0-2M,1
7564,Miami,Florida,1087.0,3.0,1.0,375000.0,0-2M,1
7565,Miami,Florida,875.0,2.0,1.0,355000.0,0-2M,1
7566,Miami,Florida,1264.0,3.0,2.0,410000.0,0-2M,1
7567,Miami,Florida,1125.0,3.0,2.0,240000.0,0-2M,1
7568,Miami,Florida,954.0,1.0,1.0,150000.0,0-2M,1
7569,Miami,Florida,1255.0,2.0,2.0,182800.0,0-2M,1
7570,Miami,Florida,1240.0,3.0,2.0,310000.0,0-2M,1
7571,Miami,Florida,801.0,1.0,1.0,138000.0,0-2M,1
7572,Miami,Florida,2949.0,6.0,5.0,870000.0,0-2M,1
7573,Miami,Florida,1836.0,4.0,3.0,487500.0,0-2M,1
7574,Miami,Florida,1449.0,4.0,3.0,535000.0,0-2M,1
7575,Miami,Florida,1552.0,5.0,3.0,545000.0,0-2M,1
7576,Miami,Florida,962.0,2.0,2.0,265000.0,0-2M,1
7577,Miami,Florida,1777.0,3.0,3.0,485000.0,0-2M,1
7578,Miami,Florida,1920.0,4.0,3.0,615000.0,0-2M,1
7579,Miami,Florida,1808.0,3.0,3.0,610000.0,0-2M,1
7580,Miami,Florida,948.0,2.0,2.0,450000.0,0-2M,1
7581,Miami,Florida,2136.0,4.0,3.0,725000.0,0-2M,1
7582,Miami,Florida,1313.0,3.0,14.0,320000.0,0-2M,1
7583,Miami,Florida,6190.0,5.0,3.0,1800000.0,0-2M,1
7584,Miami,Florida,864.0,2.0,1.0,399999.0,0-2M,1
7585,Miami,Florida,1940.0,3.0,2.0,1300000.0,0-2M,1
7586,Miami,Florida,2267.0,4.0,2.0,500000.0,0-2M,1
7587,Miami,Florida,1620.0,3.0,2.0,515000.0,0-2M,1
7588,Miami,Florida,2343.0,3.0,3.0,740000.0,0-2M,1
7589,Miami,Florida,1515.0,3.0,3.0,549000.0,0-2M,1
7590,Miami,Florida,1260.0,3.0,3.0,379900.0,0-2M,1
7591,Miami,Florida,3246.0,5.0,4.0,1599000.0,0-2M,1
7592,Miami,Florida,2590.0,5.0,4.0,799000.0,0-2M,1
7593,Miami,Florida,1135.0,2.0,2.0,233200.0,0-2M,1
7594,Miami,Florida,1214.0,2.0,3.0,299500.0,0-2M,1
7595,Miami,Florida,2022.0,3.0,3.0,650000.0,0-2M,1
7596,Miami,Florida,4109.0,4.0,4.0,750000.0,0-2M,1
7597,Miami,Florida,3592.0,3.0,4.0,1099999.0,0-2M,1
7598,Miami,Florida,910.0,2.0,2.0,229000.0,0-2M,1
7599,Miami,Florida,1700.0,3.0,2.0,240000.0,0-2M,1
7600,Miami,Florida,1821.0,3.0,2.0,649000.0,0-2M,1
7601,Miami,Florida,1812.0,3.0,3.0,414301.0,0-2M,1
7602,Miami,Florida,2496.0,4.0,4.0,789000.0,0-2M,1
7603,Miami,Florida,4394.0,6.0,4.0,2395000.0,2M-5M,1
7604,Miami,Florida,828.0,2.0,1.0,230000.0,0-2M,1
7605,Miami,Florida,800.0,2.0,2.0,220000.0,0-2M,1
7606,Miami,Florida,1472.0,3.0,2.0,490000.0,0-2M,1
7607,Miami,Florida,1061.0,3.0,1.0,360000.0,0-2M,1
7608,Miami,Florida,4052.0,4.0,4.0,2200000.0,2M-5M,1
7609,Miami,Florida,900.0,2.0,2.0,310000.0,0-2M,1
7610,Miami,Florida,1561.0,3.0,2.0,460000.0,0-2M,1
7611,Miami,Florida,2417.0,4.0,4.0,695000.0,0-2M,1
7612,Miami,Florida,1346.0,3.0,2.0,525000.0,0-2M,1
7613,Miami,Florida,1478.0,3.0,3.0,489000.0,0-2M,1
7614,Miami,Florida,2334.0,4.0,3.0,650000.0,0-2M,1
7615,Miami,Florida,856.0,2.0,2.0,239000.0,0-2M,1
7616,Miami,Florida,2107.0,4.0,3.0,1100000.0,0-2M,1
7617,Miami,Florida,2997.0,4.0,3.0,680000.0,0-2M,1
7618,Miami,Florida,750.0,2.0,2.0,230000.0,0-2M,1
7619,Miami,Florida,876.0,1.0,2.0,120000.0,0-2M,1
7620,Miami,Florida,1496.0,3.0,2.0,495500.0,0-2M,1
7621,Miami,Florida,1667.0,3.0,2.0,485000.0,0-2M,1
7622,Miami,Florida,2911.0,4.0,3.0,675000.0,0-2M,1
7623,Miami,Florida,2676.0,3.0,3.0,900000.0,0-2M,1
7624,Miami,Florida,1058.0,3.0,1.0,375000.0,0-2M,1
7625,Miami,Florida,1225.0,3.0,2.0,400000.0,0-2M,1
7626,Miami,Florida,1143.0,2.0,2.0,269000.0,0-2M,1
7627,Miami,Florida,1672.0,4.0,2.0,649000.0,0-2M,1
7628,Miami,Florida,1333.0,4.0,3.0,595000.0,0-2M,1
7629,Miami,Florida,1170.0,2.0,2.0,239900.0,0-2M,1
7630,Miami,Florida,1165.0,3.0,3.0,315000.0,0-2M,1
7631,Miami,Florida,984.0,3.0,2.0,350000.0,0-2M,1
7632,Miami,Florida,1957.0,4.0,2.0,629000.0,0-2M,1
7633,Miami,Florida,2887.0,5.0,3.0,698400.0,0-2M,1
7634,Miami,Florida,777.0,1.0,1.0,123000.0,0-2M,1
7635,Miami,Florida,2231.0,4.0,3.0,675000.0,0-2M,1
7636,Miami,Florida,2208.0,3.0,3.0,765000.0,0-2M,1
7637,Miami,Florida,1930.0,5.0,3.0,650000.0,0-2M,1
7638,Miami,Florida,1334.0,2.0,2.0,320500.0,0-2M,1
7639,Miami,Florida,2113.0,4.0,3.0,685000.0,0-2M,1
7640,Miami,Florida,1550.0,3.0,2.0,334900.0,0-2M,1
7641,Miami,Florida,1882.0,4.0,3.0,650000.0,0-2M,1
7642,Miami,Florida,824.0,2.0,3.0,250000.0,0-2M,1
7643,Miami,Florida,1152.0,3.0,2.0,315000.0,0-2M,1
7644,Miami,Florida,2401.0,4.0,4.0,959000.0,0-2M,1
7645,Miami,Florida,1463.0,3.0,2.0,475000.0,0-2M,1
7646,Miami,Florida,1400.0,2.0,2.0,260000.0,0-2M,1
7647,Miami,Florida,2681.0,4.0,3.0,799000.0,0-2M,1
7648,Miami,Florida,5474.0,5.0,4.0,1750000.0,0-2M,1
7649,Miami,Florida,2066.0,4.0,2.0,580000.0,0-2M,1
7650,Miami,Florida,1980.0,4.0,3.0,705000.0,0-2M,1
7651,Miami,Florida,1874.0,4.0,2.0,599500.0,0-2M,1
7652,Miami,Florida,1602.0,3.0,2.0,575000.0,0-2M,1
7653,Miami,Florida,1325.0,3.0,3.0,275000.0,0-2M,1
7654,Miami,Florida,1170.0,2.0,2.0,238500.0,0-2M,1
7655,Miami,Florida,1509.0,3.0,2.0,495000.0,0-2M,1
7656,Miami,Florida,1140.0,2.0,2.0,199000.0,0-2M,1
7657,Miami,Florida,3218.0,4.0,4.0,775000.0,0-2M,1
7658,Miami,Florida,4377.0,4.0,3.0,1349000.0,0-2M,1
7659,Miami,Florida,3441.0,5.0,6.0,879990.0,0-2M,1
7660,Miami,Florida,1140.0,2.0,2.0,215000.0,0-2M,1
7661,Miami,Florida,1790.0,3.0,3.0,525000.0,0-2M,1
7662,Miami,Florida,1489.0,4.0,3.0,525000.0,0-2M,1
