,city,state,house_size,bed,bath,price,price_range,city_encoded
377,McLean,Virginia,1327.0,2.0,2.0,529900.0,0-2M,0
378,McLean,Virginia,642.0,1.0,1.0,299900.0,0-2M,0
379,McLean,Virginia,935.0,1.0,1.0,275000.0,0-2M,0
380,McLean,Virginia,4050.0,5.0,4.0,1550000.0,0-2M,0
381,McLean,Virginia,1246.0,1.0,1.0,899900.0,0-2M,0
382,McLean,Virginia,8885.0,5.0,7.0,2295000.0,2M-5M,0
383,McLean,Virginia,3102.0,3.0,4.0,799990.0,0-2M,0
384,McLean,Virginia,6063.0,6.0,6.0,2000000.0,0-2M,0
385,McLean,Virginia,689.0,1.0,1.0,245000.0,0-2M,0
386,McLean,Virginia,6940.0,5.0,7.0,3695000.0,2M-5M,0
387,McLean,Virginia,1202.0,2.0,2.0,507500.0,0-2M,0
388,McLean,Virginia,1244.0,2.0,3.0,440000.0,0-2M,0
389,McLean,Virginia,1329.0,2.0,2.0,820000.0,0-2M,0
390,McLean,Virginia,1327.0,2.0,2.0,575000.0,0-2M,0
391,McLean,Virginia,10058.0,6.0,6.0,2650000.0,2M-5M,0
392,McLean,Virginia,5660.0,4.0,4.0,2000000.0,0-2M,0
393,McLean,Virginia,2028.0,3.0,3.0,675000.0,0-2M,0
394,McLean,Virginia,4320.0,4.0,5.0,1325000.0,0-2M,0
395,McLean,Virginia,6532.0,5.0,6.0,2500000.0,2M-5M,0
396,McLean,Virginia,7489.0,8.0,9.0,3588000.0,2M-5M,0
397,McLean,Virginia,884.0,2.0,2.0,288000.0,0-2M,0
398,McLean,Virginia,3723.0,5.0,4.0,1200000.0,0-2M,0
399,McLean,Virginia,6771.0,5.0,5.0,2699999.0,2M-5M,0
400,McLean,Virginia,4215.0,4.0,6.0,1295000.0,0-2M,0
401,McLean,Virginia,1132.0,2.0,2.0,435000.0,0-2M,0
402,McLean,Virginia,1942.0,3.0,4.0,800000.0,0-2M,0
403,McLean,Virginia,4630.0,5.0,5.0,1695000.0,0-2M,0
404,McLean,Virginia,2409.0,4.0,3.0,874900.0,0-2M,0
405,McLean,Virginia,4860.0,3.0,4.0,1799000.0,0-2M,0
406,McLean,Virginia,2945.0,3.0,4.0,1185000.0,0-2M,0
407,McLean,Virginia,1276.0,3.0,3.0,459500.0,0-2M,0
408,McLean,Virginia,5400.0,6.0,5.0,1900000.0,0-2M,0
409,McLean,Virginia,10100.0,7.0,10.0,6895000.0,5M-10M,0
410,McLean,Virginia,1817.0,4.0,4.0,849999.0,0-2M,0
411,McLean,Virginia,9314.0,5.0,9.0,2894000.0,2M-5M,0
412,McLean,Virginia,1149.0,2.0,2.0,465000.0,0-2M,0
413,McLean,Virginia,4057.0,5.0,5.0,1750000.0,0-2M,0
414,McLean,Virginia,4377.0,7.0,5.0,3995000.0,2M-5M,0
415,McLean,Virginia,1612.0,2.0,2.0,825000.0,0-2M,0
416,McLean,Virginia,690.0,1.0,1.0,314900.0,0-2M,0
417,McLean,Virginia,1305.0,2.0,2.0,359900.0,0-2M,0
418,McLean,Virginia,593.0,1.0,1.0,264900.0,0-2M,0
419,McLean,Virginia,2724.0,4.0,3.0,1050000.0,0-2M,0
420,McLean,Virginia,6895.0,5.0,6.0,2695000.0,2M-5M,0
421,McLean,Virginia,10588.0,7.0,9.0,3795500.0,2M-5M,0
422,McLean,Virginia,1150.0,2.0,2.0,332000.0,0-2M,0
423,McLean,Virginia,8741.0,6.0,9.0,4195000.0,2M-5M,0
424,McLean,Virginia,2610.0,4.0,4.0,880000.0,0-2M,0
425,McLean,Virginia,3410.0,5.0,5.0,1625000.0,0-2M,0
426,McLean,Virginia,7731.0,6.0,8.0,4800000.0,2M-5M,0
427,McLean,Virginia,1305.0,2.0,2.0,375000.0,0-2M,0
428,McLean,Virginia,5496.0,6.0,6.0,1700000.0,0-2M,0
429,McLean,Virginia,1507.0,3.0,2.0,499000.0,0-2M,0
430,McLean,Virginia,893.0,2.0,1.0,300000.0,0-2M,0
431,McLean,Virginia,10053.0,6.0,9.0,3497000.0,2M-5M,0
432,McLean,Virginia,7000.0,6.0,7.0,2199888.0,2M-5M,0
433,McLean,Virginia,6003.0,6.0,6.0,1899900.0,0-2M,0
434,McLean,Virginia,1138.0,3.0,2.0,449500.0,0-2M,0
435,McLean,Virginia,5004.0,6.0,6.0,1749900.0,0-2M,0
436,McLean,Virginia,6300.0,7.0,6.0,1995000.0,0-2M,0
437,McLean,Virginia,2408.0,5.0,3.0,1195000.0,0-2M,0
438,McLean,Virginia,5656.0,7.0,7.0,2249750.0,2M-5M,0
439,McLean,Virginia,2450.0,4.0,3.0,1050000.0,0-2M,0
440,McLean,Virginia,1236.0,2.0,3.0,439900.0,0-2M,0
441,McLean,Virginia,6910.0,6.0,7.0,2408950.0,2M-5M,0
442,McLean,Virginia,3066.0,4.0,3.0,1200000.0,0-2M,0
443,McLean,Virginia,1195.0,5.0,2.0,970000.0,0-2M,0
444,McLean,Virginia,6581.0,6.0,6.0,2399888.0,2M-5M,0
445,McLean,Virginia,5526.0,6.0,6.0,1900000.0,0-2M,0
446,McLean,Virginia,6122.0,5.0,6.0,2125000.0,2M-5M,0
447,McLean,Virginia,3025.0,4.0,4.0,1499000.0,0-2M,0
448,McLean,Virginia,2196.0,4.0,3.0,1175000.0,0-2M,0
449,McLean,Virginia,5644.0,5.0,6.0,2150000.0,2M-5M,0
450,McLean,Virginia,6306.0,5.0,7.0,3095000.0,2M-5M,0
451,McLean,Virginia,2495.0,4.0,4.0,1300000.0,0-2M,0
452,McLean,Virginia,998.0,2.0,2.0,419000.0,0-2M,0
453,McLean,Virginia,2140.0,4.0,3.0,1099900.0,0-2M,0
454,McLean,Virginia,2730.0,5.0,4.0,1200000.0,0-2M,0
455,McLean,Virginia,4882.0,5.0,6.0,2099999.0,2M-5M,0
456,McLean,Virginia,6016.0,8.0,8.0,2395000.0,2M-5M,0
457,McLean,Virginia,6046.0,5.0,6.0,1509000.0,0-2M,0
458,McLean,Virginia,1050.0,2.0,2.0,329900.0,0-2M,0
459,McLean,Virginia,5560.0,4.0,6.0,1999950.0,0-2M,0
460,McLean,Virginia,9870.0,5.0,8.0,3495000.0,2M-5M,0
461,McLean,Virginia,6092.0,6.0,6.0,2274750.0,2M-5M,0
462,McLean,Virginia,7889.0,6.0,7.0,2300000.0,2M-5M,0
463,McLean,Virginia,2725.0,2.0,3.0,1550000.0,0-2M,0
464,McLean,Virginia,5973.0,4.0,5.0,1999000.0,0-2M,0
465,McLean,Virginia,762.0,1.0,1.0,259900.0,0-2M,0
466,McLean,Virginia,12815.0,6.0,11.0,4195000.0,2M-5M,0
467,McLean,Virginia,11236.0,6.0,10.0,3195000.0,2M-5M,0
468,McLean,Virginia,1132.0,2.0,2.0,499900.0,0-2M,0
469,McLean,Virginia,1660.0,3.0,3.0,774999.0,0-2M,0
470,McLean,Virginia,1504.0,3.0,2.0,555000.0,0-2M,0
471,McLean,Virginia,2100.0,4.0,3.0,999900.0,0-2M,0
472,McLean,Virginia,6799.0,9.0,9.0,3750000.0,2M-5M,0
473,McLean,Virginia,1305.0,2.0,2.0,499900.0,0-2M,0
474,McLean,Virginia,8313.0,6.0,7.0,2999900.0,2M-5M,0
475,McLean,Virginia,809.0,1.0,1.0,290000.0,0-2M,0
476,McLean,Virginia,1150.0,2.0,2.0,329950.0,0-2M,0
477,McLean,Virginia,2376.0,3.0,4.0,835000.0,0-2M,0
478,McLean,Virginia,2728.0,5.0,4.0,1075000.0,0-2M,0
479,McLean,Virginia,1738.0,3.0,4.0,825000.0,0-2M,0
480,McLean,Virginia,1061.0,1.0,2.0,545000.0,0-2M,0
481,McLean,Virginia,1334.0,4.0,3.0,1100000.0,0-2M,0
482,McLean,Virginia,1685.0,3.0,2.0,565000.0,0-2M,0
483,McLean,Virginia,7000.0,5.0,3.0,3600000.0,2M-5M,0
484,McLean,Virginia,9020.0,6.0,9.0,4999000.0,2M-5M,0
485,McLean,Virginia,6524.0,6.0,6.0,4000000.0,2M-5M,0
486,McLean,Virginia,5895.0,6.0,6.0,1995000.0,0-2M,0
487,McLean,Virginia,1629.0,2.0,2.0,1269000.0,0-2M,0
488,McLean,Virginia,736.0,1.0,1.0,315000.0,0-2M,0
489,McLean,Virginia,5675.0,4.0,5.0,1699999.0,0-2M,0
490,McLean,Virginia,2735.0,4.0,4.0,995000.0,0-2M,0
491,McLean,Virginia,2668.0,5.0,4.0,1399000.0,0-2M,0
492,McLean,Virginia,3343.0,5.0,5.0,1389000.0,0-2M,0
493,McLean,Virginia,2744.0,5.0,3.0,1099000.0,0-2M,0
494,McLean,Virginia,9800.0,6.0,8.0,2500000.0,2M-5M,0
495,McLean,Virginia,1215.0,1.0,2.0,582000.0,0-2M,0
496,McLean,Virginia,6333.0,6.0,7.0,2199900.0,2M-5M,0
497,McLean,Virginia,2676.0,3.0,5.0,1029000.0,0-2M,0
498,McLean,Virginia,1685.0,3.0,2.0,695000.0,0-2M,0
499,McLean,Virginia,9484.0,6.0,9.0,3600000.0,2M-5M,0
500,McLean,Virginia,1073.0,2.0,1.0,335000.0,0-2M,0
501,McLean,Virginia,690.0,1.0,1.0,320000.0,0-2M,0
502,McLean,Virginia,7235.0,5.0,8.0,3095000.0,2M-5M,0
503,McLean,Virginia,992.0,1.0,1.0,335000.0,0-2M,0
504,McLean,Virginia,753.0,1.0,1.0,350000.0,0-2M,0
505,McLean,Virginia,1327.0,2.0,2.0,425000.0,0-2M,0
506,McLean,Virginia,1867.0,3.0,2.0,579000.0,0-2M,0
507,McLean,Virginia,9219.0,6.0,8.0,4250000.0,2M-5M,0
508,McLean,Virginia,5614.0,5.0,5.0,1550000.0,0-2M,0
509,McLean,Virginia,4058.0,5.0,4.0,1525000.0,0-2M,0
510,McLean,Virginia,1132.0,2.0,2.0,415000.0,0-2M,0
511,McLean,Virginia,4538.0,5.0,7.0,1900000.0,0-2M,0
512,McLean,Virginia,1061.0,1.0,2.0,500000.0,0-2M,0
513,McLean,Virginia,10543.0,5.0,8.0,1995000.0,0-2M,0
514,McLean,Virginia,1338.0,2.0,2.0,700000.0,0-2M,0
515,McLean,Virginia,11452.0,6.0,9.0,3999888.0,2M-5M,0
516,McLean,Virginia,6869.0,5.0,7.0,2195000.0,2M-5M,0
517,McLean,Virginia,7911.0,6.0,7.0,2449999.0,2M-5M,0
518,McLean,Virginia,3100.0,5.0,3.0,1197000.0,0-2M,0
519,McLean,Virginia,6400.0,5.0,7.0,2600000.0,2M-5M,0
520,McLean,Virginia,2541.0,3.0,4.0,1149000.0,0-2M,0
521,McLean,Virginia,1678.0,3.0,3.0,430000.0,0-2M,0
522,McLean,Virginia,7038.0,6.0,7.0,3250000.0,2M-5M,0
523,McLean,Virginia,2069.0,3.0,3.0,945000.0,0-2M,0
524,McLean,Virginia,20000.0,7.0,13.0,12000000.0,10M-50M,0
525,McLean,Virginia,3300.0,5.0,3.0,1099000.0,0-2M,0
526,McLean,Virginia,1327.0,2.0,2.0,414000.0,0-2M,0
527,McLean,Virginia,3063.0,5.0,4.0,1225000.0,0-2M,0
528,McLean,Virginia,6166.0,5.0,6.0,1579000.0,0-2M,0
529,McLean,Virginia,13838.0,7.0,9.0,2495000.0,2M-5M,0
530,McLean,Virginia,12000.0,6.0,6.0,5250000.0,5M-10M,0
531,McLean,Virginia,5888.0,6.0,6.0,2700000.0,2M-5M,0
532,McLean,Virginia,3348.0,5.0,4.0,1250000.0,0-2M,0
533,McLean,Virginia,4729.0,5.0,4.0,1469000.0,0-2M,0
534,McLean,Virginia,2346.0,3.0,4.0,800000.0,0-2M,0
535,McLean,Virginia,6840.0,6.0,8.0,3250000.0,2M-5M,0
536,McLean,Virginia,5621.0,5.0,5.0,1650000.0,0-2M,0
537,McLean,Virginia,11300.0,6.0,10.0,4450000.0,2M-5M,0
538,McLean,Virginia,6300.0,5.0,6.0,3900000.0,2M-5M,0
539,McLean,Virginia,1282.0,2.0,3.0,519000.0,0-2M,0
540,McLean,Virginia,2748.0,4.0,3.0,1225000.0,0-2M,0
541,McLean,Virginia,690.0,1.0,1.0,219900.0,0-2M,0
542,McLean,Virginia,1177.0,2.0,2.0,499000.0,0-2M,0
543,McLean,Virginia,3353.0,3.0,4.0,1795000.0,0-2M,0
544,McLean,Virginia,3318.0,3.0,3.0,1299000.0,0-2M,0
545,McLean,Virginia,1904.0,3.0,4.0,900000.0,0-2M,0
546,McLean,Virginia,6841.0,6.0,8.0,3395000.0,2M-5M,0
547,McLean,Virginia,5377.0,5.0,5.0,1700000.0,0-2M,0
548,McLean,Virginia,8000.0,6.0,6.0,2350000.0,2M-5M,0
549,McLean,Virginia,5261.0,4.0,5.0,1595000.0,0-2M,0
550,McLean,Virginia,2627.0,4.0,4.0,1150000.0,0-2M,0
551,McLean,Virginia,1228.0,2.0,2.0,698888.0,0-2M,0
552,McLean,Virginia,3032.0,3.0,5.0,979500.0,0-2M,0
553,McLean,Virginia,5200.0,4.0,4.0,1475000.0,0-2M,0
554,McLean,Virginia,6810.0,5.0,8.0,1875000.0,0-2M,0
555,McLean,Virginia,4315.0,5.0,5.0,1199999.0,0-2M,0
556,McLean,Virginia,5686.0,5.0,5.0,2100000.0,2M-5M,0
557,McLean,Virginia,3115.0,6.0,5.0,1295000.0,0-2M,0
558,McLean,Virginia,1132.0,2.0,2.0,399000.0,0-2M,0
559,McLean,Virginia,3303.0,5.0,4.0,1699900.0,0-2M,0
560,McLean,Virginia,992.0,1.0,1.0,304900.0,0-2M,0
561,McLean,Virginia,9276.0,6.0,8.0,2400000.0,2M-5M,0
562,McLean,Virginia,1272.0,3.0,2.0,519500.0,0-2M,0
563,McLean,Virginia,2380.0,4.0,4.0,850000.0,0-2M,0
564,McLean,Virginia,2271.0,4.0,4.0,850000.0,0-2M,0
565,McLean,Virginia,1343.0,4.0,3.0,700000.0,0-2M,0
566,McLean,Virginia,690.0,1.0,1.0,299000.0,0-2M,0
567,McLean,Virginia,2652.0,4.0,4.0,979900.0,0-2M,0
568,McLean,Virginia,3097.0,5.0,4.0,1449000.0,0-2M,0
569,McLean,Virginia,3347.0,4.0,3.0,975000.0,0-2M,0
570,McLean,Virginia,6494.0,5.0,6.0,2099000.0,2M-5M,0
571,McLean,Virginia,1279.0,4.0,2.0,1100000.0,0-2M,0
572,McLean,Virginia,992.0,2.0,1.0,356000.0,0-2M,0
573,McLean,Virginia,6697.0,6.0,7.0,2399000.0,2M-5M,0
574,McLean,Virginia,3508.0,5.0,4.0,1349000.0,0-2M,0
575,McLean,Virginia,1301.0,2.0,2.0,1075000.0,0-2M,0
576,McLean,Virginia,1327.0,2.0,2.0,479000.0,0-2M,0
577,McLean,Virginia,811.0,1.0,2.0,274000.0,0-2M,0
578,McLean,Virginia,4455.0,5.0,5.0,1649000.0,0-2M,0
579,McLean,Virginia,2024.0,3.0,3.0,750000.0,0-2M,0
580,McLean,Virginia,2737.0,6.0,4.0,1299900.0,0-2M,0
581,McLean,Virginia,3000.0,4.0,3.0,1025000.0,0-2M,0
582,McLean,Virginia,8421.0,7.0,8.0,2550000.0,2M-5M,0
583,McLean,Virginia,2281.0,4.0,4.0,899900.0,0-2M,0
584,McLean,Virginia,4497.0,5.0,5.0,1795000.0,0-2M,0
585,McLean,Virginia,5906.0,4.0,6.0,2000000.0,0-2M,0
586,McLean,Virginia,1628.0,3.0,4.0,715000.0,0-2M,0
587,McLean,Virginia,998.0,2.0,2.0,390000.0,0-2M,0
588,McLean,Virginia,10011.0,7.0,7.0,2495000.0,2M-5M,0
589,McLean,Virginia,2506.0,4.0,3.0,1100000.0,0-2M,0
590,McLean,Virginia,9408.0,7.0,9.0,3895500.0,2M-5M,0
591,McLean,Virginia,3028.0,4.0,4.0,1295000.0,0-2M,0
592,McLean,Virginia,6340.0,5.0,6.0,6250000.0,5M-10M,0
593,McLean,Virginia,1132.0,2.0,2.0,425000.0,0-2M,0
594,McLean,Virginia,9000.0,7.0,10.0,3895000.0,2M-5M,0
595,McLean,Virginia,1149.0,2.0,2.0,495000.0,0-2M,0
596,McLean,Virginia,8932.0,5.0,6.0,2395000.0,2M-5M,0
597,McLean,Virginia,10776.0,7.0,9.0,3095000.0,2M-5M,0
598,McLean,Virginia,1132.0,2.0,2.0,469000.0,0-2M,0
599,McLean,Virginia,1235.0,2.0,2.0,448500.0,0-2M,0
600,McLean,Virginia,7166.0,6.0,6.0,2324888.0,2M-5M,0
601,McLean,Virginia,4204.0,5.0,6.0,1590000.0,0-2M,0
602,McLean,Virginia,690.0,1.0,1.0,310000.0,0-2M,0
603,McLean,Virginia,3801.0,5.0,4.0,1650000.0,0-2M,0
604,McLean,Virginia,6000.0,5.0,5.0,2100000.0,2M-5M,0
605,McLean,Virginia,6431.0,5.0,6.0,1980000.0,0-2M,0
606,McLean,Virginia,1630.0,2.0,2.0,1350000.0,0-2M,0
607,McLean,Virginia,4578.0,5.0,4.0,1574900.0,0-2M,0
608,McLean,Virginia,6158.0,5.0,5.0,1875000.0,0-2M,0
609,McLean,Virginia,1564.0,4.0,3.0,999900.0,0-2M,0
610,McLean,Virginia,13469.0,5.0,9.0,4950000.0,2M-5M,0
611,McLean,Virginia,1440.0,2.0,3.0,900000.0,0-2M,0
612,McLean,Virginia,3014.0,4.0,3.0,985000.0,0-2M,0
613,McLean,Virginia,1132.0,2.0,2.0,395000.0,0-2M,0
614,McLean,Virginia,3206.0,4.0,4.0,1025000.0,0-2M,0
615,McLean,Virginia,6800.0,5.0,6.0,2499000.0,2M-5M,0
616,McLean,Virginia,1236.0,2.0,3.0,419550.0,0-2M,0
617,McLean,Virginia,2040.0,3.0,3.0,710000.0,0-2M,0
618,McLean,Virginia,7232.0,5.0,6.0,2950000.0,2M-5M,0
619,McLean,Virginia,6800.0,5.0,6.0,2100000.0,2M-5M,0
620,McLean,Virginia,1276.0,3.0,3.0,975000.0,0-2M,0
621,McLean,Virginia,988.0,2.0,1.0,295500.0,0-2M,0
622,McLean,Virginia,3435.0,4.0,4.0,1175000.0,0-2M,0
623,McLean,Virginia,1132.0,2.0,2.0,429000.0,0-2M,0
624,McLean,Virginia,1476.0,2.0,2.0,459999.0,0-2M,0
625,McLean,Virginia,4031.0,7.0,7.0,2025000.0,2M-5M,0
626,McLean,Virginia,3067.0,4.0,5.0,880000.0,0-2M,0
627,McLean,Virginia,1702.0,2.0,2.0,580000.0,0-2M,0
628,McLean,Virginia,1403.0,2.0,2.0,449900.0,0-2M,0
629,McLean,Virginia,2100.0,3.0,3.0,995000.0,0-2M,0
630,McLean,Virginia,1341.0,2.0,2.0,410000.0,0-2M,0
631,McLean,Virginia,1177.0,4.0,3.0,950000.0,0-2M,0
632,McLean,Virginia,4295.0,5.0,5.0,1999000.0,0-2M,0
633,McLean,Virginia,1170.0,3.0,2.0,799000.0,0-2M,0
634,McLean,Virginia,6750.0,7.0,8.0,2280000.0,2M-5M,0
635,McLean,Virginia,2165.0,3.0,4.0,1267950.0,0-2M,0
636,McLean,Virginia,1587.0,3.0,3.0,844950.0,0-2M,0
637,McLean,Virginia,1587.0,3.0,3.0,797950.0,0-2M,0
638,McLean,Virginia,2168.0,4.0,5.0,1151950.0,0-2M,0
639,McLean,Virginia,4600.0,5.0,5.0,1489900.0,0-2M,0
640,McLean,Virginia,9350.0,7.0,8.0,2995000.0,2M-5M,0
641,McLean,Virginia,938.0,1.0,1.0,299000.0,0-2M,0
642,McLean,Virginia,1200.0,3.0,2.0,429000.0,0-2M,0
643,McLean,Virginia,2376.0,4.0,5.0,1275950.0,0-2M,0
644,McLean,Virginia,2456.0,2.0,3.0,2950000.0,2M-5M,0
645,McLean,Virginia,3300.0,4.0,3.0,1185000.0,0-2M,0
646,McLean,Virginia,6500.0,5.0,6.0,2325000.0,2M-5M,0
647,McLean,Virginia,3659.0,5.0,3.0,1299900.0,0-2M,0
648,McLean,Virginia,1084.0,3.0,2.0,300000.0,0-2M,0
649,McLean,Virginia,1132.0,2.0,2.0,415000.0,0-2M,0
650,Santa Monica,California,1043.0,1.0,1.0,999990.0,0-2M,1
651,Santa Monica,California,785.0,2.0,1.0,719000.0,0-2M,1
652,Santa Monica,California,3701.0,5.0,5.0,8995000.0,5M-10M,1
653,Santa Monica,California,3115.0,4.0,4.0,2545000.0,2M-5M,1
654,Santa Monica,California,9680.0,22.0,13.0,8000000.0,5M-10M,1
655,Santa Monica,California,5262.0,10.0,7.0,3295000.0,2M-5M,1
656,Santa Monica,California,1924.0,2.0,3.0,3350000.0,2M-5M,1
657,Santa Monica,California,906.0,1.0,1.0,1075000.0,0-2M,1
658,Santa Monica,California,4526.0,15.0,10.0,3199000.0,2M-5M,1
659,Santa Monica,California,3604.0,4.0,4.0,4295000.0,2M-5M,1
660,Santa Monica,California,1262.0,2.0,2.0,995000.0,0-2M,1
661,Santa Monica,California,10065.0,17.0,17.0,6519999.0,5M-10M,1
662,Santa Monica,California,2020.0,2.0,3.0,1399999.0,0-2M,1
663,Santa Monica,California,1647.0,3.0,4.0,1240000.0,0-2M,1
664,Santa Monica,California,939.0,1.0,1.0,1000000.0,0-2M,1
665,Santa Monica,California,906.0,1.0,1.0,1300000.0,0-2M,1
666,Santa Monica,California,503.0,1.0,1.0,565000.0,0-2M,1
667,Santa Monica,California,2076.0,2.0,4.0,1499000.0,0-2M,1
668,Santa Monica,California,726.0,1.0,1.0,775000.0,0-2M,1
669,Santa Monica,California,1009.0,2.0,2.0,1144000.0,0-2M,1
670,Santa Monica,California,1476.0,2.0,3.0,1529000.0,0-2M,1
671,Santa Monica,California,1408.0,3.0,3.0,1349000.0,0-2M,1
672,Santa Monica,California,5375.0,14.0,8.0,2595000.0,2M-5M,1
673,Santa Monica,California,3067.0,3.0,3.0,4999000.0,2M-5M,1
674,Santa Monica,California,3005.0,3.0,4.0,3149000.0,2M-5M,1
675,Santa Monica,California,20513.0,40.0,31.0,10250000.0,10M-50M,1
676,Santa Monica,California,2801.0,8.0,4.0,1689000.0,0-2M,1
677,Santa Monica,California,5236.0,6.0,5.0,8000000.0,5M-10M,1
678,Santa Monica,California,4694.0,6.0,6.0,3300000.0,2M-5M,1
679,Santa Monica,California,1367.0,2.0,3.0,989000.0,0-2M,1
680,Santa Monica,California,1039.0,2.0,2.0,969000.0,0-2M,1
681,Santa Monica,California,3083.0,5.0,4.0,1550000.0,0-2M,1
682,Santa Monica,California,2094.0,3.0,3.0,2495000.0,2M-5M,1
683,Santa Monica,California,1046.0,2.0,2.0,1195000.0,0-2M,1
684,Santa Monica,California,3140.0,2.0,3.0,6995000.0,5M-10M,1
685,Santa Monica,California,1458.0,2.0,3.0,1080000.0,0-2M,1
686,Santa Monica,California,2817.0,3.0,3.0,5995000.0,5M-10M,1
687,Santa Monica,California,2716.0,4.0,3.0,4300000.0,2M-5M,1
688,Santa Monica,California,1554.0,3.0,3.0,2500000.0,2M-5M,1
689,Santa Monica,California,1380.0,3.0,2.0,1479000.0,0-2M,1
690,Santa Monica,California,1495.0,2.0,2.0,1595000.0,0-2M,1
691,Santa Monica,California,3186.0,6.0,5.0,2775000.0,2M-5M,1
692,Santa Monica,California,1216.0,2.0,2.0,2400000.0,2M-5M,1
693,Santa Monica,California,804.0,2.0,2.0,799500.0,0-2M,1
694,Santa Monica,California,600.0,1.0,1.0,725000.0,0-2M,1
695,Santa Monica,California,3636.0,21.0,12.0,5688000.0,5M-10M,1
696,Santa Monica,California,6149.0,6.0,5.0,12999000.0,10M-50M,1
697,Santa Monica,California,1301.0,2.0,3.0,1500000.0,0-2M,1
698,Santa Monica,California,3380.0,4.0,4.0,3997500.0,2M-5M,1
699,Santa Monica,California,658.0,1.0,1.0,625000.0,0-2M,1
700,Santa Monica,California,2657.0,4.0,4.0,3595000.0,2M-5M,1
701,Santa Monica,California,1456.0,3.0,3.0,1099000.0,0-2M,1
702,Santa Monica,California,3555.0,5.0,5.0,3899000.0,2M-5M,1
703,Santa Monica,California,662.0,1.0,1.0,699000.0,0-2M,1
704,Santa Monica,California,1821.0,3.0,4.0,1995000.0,0-2M,1
705,Santa Monica,California,1994.0,2.0,3.0,1995000.0,0-2M,1
706,Santa Monica,California,1256.0,2.0,3.0,999000.0,0-2M,1
707,Santa Monica,California,1939.0,2.0,3.0,1395000.0,0-2M,1
708,Santa Monica,California,1153.0,1.0,2.0,1595000.0,0-2M,1
709,Santa Monica,California,1609.0,2.0,3.0,2895000.0,2M-5M,1
710,Santa Monica,California,722.0,1.0,1.0,499000.0,0-2M,1
711,Santa Monica,California,1228.0,2.0,2.0,2500000.0,2M-5M,1
712,Santa Monica,California,1486.0,2.0,2.0,1495000.0,0-2M,1
713,Santa Monica,California,12379.0,7.0,12.0,19995000.0,10M-50M,1
714,Santa Monica,California,1670.0,3.0,2.0,2445000.0,2M-5M,1
715,Santa Monica,California,1865.0,2.0,3.0,3399000.0,2M-5M,1
716,Santa Monica,California,1554.0,3.0,3.0,2200000.0,2M-5M,1
717,Santa Monica,California,5655.0,6.0,7.0,18000000.0,10M-50M,1
718,Santa Monica,California,2766.0,4.0,4.0,2198000.0,2M-5M,1
719,Santa Monica,California,1374.0,3.0,3.0,2150000.0,2M-5M,1
720,Santa Monica,California,6521.0,6.0,8.0,9995000.0,5M-10M,1
721,Santa Monica,California,1028.0,2.0,2.0,849000.0,0-2M,1
722,Santa Monica,California,8914.0,14.0,13.0,3650000.0,2M-5M,1
723,Santa Monica,California,3302.0,4.0,3.0,3295000.0,2M-5M,1
724,Santa Monica,California,3360.0,6.0,6.0,2595000.0,2M-5M,1
725,Santa Monica,California,7587.0,7.0,9.0,12995000.0,10M-50M,1
726,Santa Monica,California,845.0,2.0,1.0,649000.0,0-2M,1
727,Santa Monica,California,4631.0,8.0,4.0,2250000.0,2M-5M,1
728,Santa Monica,California,1744.0,2.0,3.0,3495000.0,2M-5M,1
729,Santa Monica,California,650.0,1.0,1.0,549000.0,0-2M,1
730,Santa Monica,California,1729.0,3.0,3.0,1595000.0,0-2M,1
731,Santa Monica,California,1212.0,1.0,2.0,1200000.0,0-2M,1
732,Santa Monica,California,4376.0,9.0,8.0,2500000.0,2M-5M,1
733,Santa Monica,California,1535.0,2.0,2.0,1295000.0,0-2M,1
734,Santa Monica,California,769.0,3.0,1.0,2059000.0,2M-5M,1
735,Santa Monica,California,7400.0,5.0,8.0,13488888.0,10M-50M,1
736,Santa Monica,California,1215.0,3.0,1.0,2450000.0,2M-5M,1
737,Santa Monica,California,2282.0,4.0,5.0,3495000.0,2M-5M,1
738,Santa Monica,California,3239.0,2.0,3.0,5995000.0,5M-10M,1
739,Santa Monica,California,1431.0,3.0,3.0,1385000.0,0-2M,1
740,Santa Monica,California,569.0,1.0,1.0,499000.0,0-2M,1
741,Santa Monica,California,507.0,1.0,1.0,689000.0,0-2M,1
742,Santa Monica,California,1086.0,2.0,2.0,1100000.0,0-2M,1
743,Santa Monica,California,850.0,1.0,1.0,1250000.0,0-2M,1
744,Santa Monica,California,3252.0,6.0,5.0,2300000.0,2M-5M,1
745,Santa Monica,California,3074.0,3.0,4.0,7750000.0,5M-10M,1
746,Santa Monica,California,3074.0,3.0,4.0,9250000.0,5M-10M,1
747,Santa Monica,California,906.0,1.0,1.0,1300000.0,0-2M,1
748,Santa Monica,California,2544.0,5.0,4.0,2350000.0,2M-5M,1
749,Santa Monica,California,1221.0,2.0,2.0,998000.0,0-2M,1
750,Santa Monica,California,1552.0,2.0,3.0,2495000.0,2M-5M,1
751,Santa Monica,California,2261.0,3.0,3.0,2749000.0,2M-5M,1
752,Santa Monica,California,620.0,1.0,1.0,799000.0,0-2M,1
753,Santa Monica,California,1462.0,3.0,2.0,1199999.0,0-2M,1
754,Santa Monica,California,1513.0,2.0,2.0,2250000.0,2M-5M,1
