,Province,Location,Area,AreaSegment,Price/m2,BedRoom,Toilet,Price,PriceSegment,Province_encoded
950,Khánh Hòa,"Nha Trang, Khánh Hòa",81.0,50m² - 100m²,61730000.0,5.0,6.0,5000000000.0,1 tỷ - 5 tỷ,0
951,Đà Nẵng,"Hải Châu, Đà Nẵng",161.0,150m² - 250m²,49380000.0,3.0,2.0,7950000000.0,5 tỷ - 10 tỷ,3
952,Đà Nẵng,"Sơn Trà, Đà Nẵng",76.0,50m² - 100m²,63160000.0,2.0,2.0,4800000000.0,1 tỷ - 5 tỷ,3
953,Lâm Đồng,"Đà Lạt, Lâm Đồng",361.0,350m² - 500m²,235460000.0,40.0,41.0,85000000000.0,60 tỷ - 100 tỷ,2
954,Lâm Đồng,"Đà Lạt, Lâm Đồng",512.0,Trên 500m²,129880000.0,5.0,5.0,66500000000.0,60 tỷ - 100 tỷ,2
955,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",162.0,150m² - 250m²,163580000.0,18.0,18.0,26500000000.0,20 tỷ - 40 tỷ,3
956,Đà Nẵng,"Sơn Trà, Đà Nẵng",108.0,100m² - 150m²,296300000.0,12.0,12.0,32000000000.0,20 tỷ - 40 tỷ,3
957,Đà Nẵng,"Liên Chiểu, Đà Nẵng",125.0,100m² - 150m²,38800000.0,3.0,2.0,4850000000.0,1 tỷ - 5 tỷ,3
958,Khánh Hòa,"Nha Trang, Khánh Hòa",100.0,50m² - 100m²,104000000.0,3.0,3.0,10400000000.0,10 tỷ - 20 tỷ,0
959,Khánh Hòa,"Nha Trang, Khánh Hòa",61.0,50m² - 100m²,101640000.0,3.0,4.0,6200000000.0,5 tỷ - 10 tỷ,0
960,Khánh Hòa,"Nha Trang, Khánh Hòa",161.8,150m² - 250m²,74170000.0,2.0,2.0,12000000000.0,10 tỷ - 20 tỷ,0
961,Khánh Hòa,"Nha Trang, Khánh Hòa",161.8,150m² - 250m²,74170000.0,2.0,2.0,12000000000.0,10 tỷ - 20 tỷ,0
962,Đà Nẵng,"Sơn Trà, Đà Nẵng",110.0,100m² - 150m²,163640000.0,2.0,2.0,18000000000.0,10 tỷ - 20 tỷ,3
963,Đà Nẵng,"Sơn Trà, Đà Nẵng",100.0,50m² - 100m²,180000000.0,2.0,2.0,18000000000.0,10 tỷ - 20 tỷ,3
964,Khánh Hòa,"Nha Trang, Khánh Hòa",162.0,150m² - 250m²,67900000.0,4.0,7.0,11000000000.0,10 tỷ - 20 tỷ,0
965,Đà Nẵng,"Liên Chiểu, Đà Nẵng",140.0,100m² - 150m²,89290000.0,4.0,4.0,12500000000.0,10 tỷ - 20 tỷ,3
966,Lâm Đồng,"Đà Lạt, Lâm Đồng",310.0,250m² - 350m²,177420000.0,18.0,18.0,55000000000.0,40 tỷ - 60 tỷ,2
967,Đà Nẵng,"Thanh Khê, Đà Nẵng",57.9,50m² - 100m²,215890000.0,4.0,4.0,12500000000.0,10 tỷ - 20 tỷ,3
968,Khánh Hòa,"Nha Trang, Khánh Hòa",108.0,100m² - 150m²,69440000.0,4.0,4.0,7500000000.0,5 tỷ - 10 tỷ,0
969,Đà Nẵng,"Liên Chiểu, Đà Nẵng",136.0,100m² - 150m²,55150000.0,3.0,2.0,7500000000.0,5 tỷ - 10 tỷ,3
970,Đà Nẵng,"Sơn Trà, Đà Nẵng",180.0,150m² - 250m²,80560000.0,4.0,4.0,14500000000.0,10 tỷ - 20 tỷ,3
971,Khánh Hòa,"Nha Trang, Khánh Hòa",54.0,50m² - 100m²,54630000.0,3.0,3.0,2950000000.0,1 tỷ - 5 tỷ,0
972,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",100.0,50m² - 100m²,70000000.0,5.0,5.0,7000000000.0,5 tỷ - 10 tỷ,3
973,Đà Nẵng,"Thanh Khê, Đà Nẵng",87.0,50m² - 100m²,142530000.0,3.0,3.0,12400000000.0,10 tỷ - 20 tỷ,3
974,Đà Nẵng,"Sơn Trà, Đà Nẵng",585.0,Trên 500m²,341880000.0,5.0,5.0,200000000000.0,100 tỷ - 1000 tỷ,3
975,Đà Nẵng,"Hải Châu, Đà Nẵng",90.0,50m² - 100m²,66670000.0,3.0,3.0,6000000000.0,5 tỷ - 10 tỷ,3
976,Khánh Hòa,"Nha Trang, Khánh Hòa",78.0,50m² - 100m²,26920000.0,2.0,2.0,2100000000.0,1 tỷ - 5 tỷ,0
977,Đà Nẵng,"Sơn Trà, Đà Nẵng",110.0,100m² - 150m²,231820000.0,22.0,22.0,25500000000.0,20 tỷ - 40 tỷ,3
978,Đà Nẵng,"Sơn Trà, Đà Nẵng",100.0,50m² - 100m²,139000000.0,7.0,7.0,13900000000.0,10 tỷ - 20 tỷ,3
979,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",97.0,50m² - 100m²,34020000.0,2.0,1.0,3300000000.0,1 tỷ - 5 tỷ,3
980,Đà Nẵng,"Hải Châu, Đà Nẵng",136.0,100m² - 150m²,143380000.0,4.0,4.0,19500000000.0,10 tỷ - 20 tỷ,3
981,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",167.0,150m² - 250m²,45810000.0,3.0,2.0,7650000000.0,5 tỷ - 10 tỷ,3
982,Đà Nẵng,"Hải Châu, Đà Nẵng",100.0,50m² - 100m²,130000000.0,3.0,3.0,13000000000.0,10 tỷ - 20 tỷ,3
983,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",460.0,350m² - 500m²,40220000.0,8.0,8.0,18500000000.0,10 tỷ - 20 tỷ,3
984,Đà Nẵng,"Sơn Trà, Đà Nẵng",234.0,150m² - 250m²,222220000.0,16.0,16.0,52000000000.0,40 tỷ - 60 tỷ,3
985,Đà Nẵng,"Sơn Trà, Đà Nẵng",200.0,150m² - 250m²,390000000.0,21.0,21.0,78000000000.0,60 tỷ - 100 tỷ,3
986,Đà Nẵng,"Sơn Trà, Đà Nẵng",200.0,150m² - 250m²,390000000.0,21.0,21.0,78000000000.0,60 tỷ - 100 tỷ,3
987,Đà Nẵng,"Thanh Khê, Đà Nẵng",68.0,50m² - 100m²,55150000.0,3.0,3.0,3750000000.0,1 tỷ - 5 tỷ,3
988,Đà Nẵng,"Sơn Trà, Đà Nẵng",264.0,250m² - 350m²,68180000.0,10.0,10.0,18000000000.0,10 tỷ - 20 tỷ,3
989,Đà Nẵng,"Hải Châu, Đà Nẵng",110.0,100m² - 150m²,136360000.0,3.0,3.0,15000000000.0,10 tỷ - 20 tỷ,3
990,Đà Nẵng,"Sơn Trà, Đà Nẵng",100.0,50m² - 100m²,266000000.0,21.0,21.0,26600000000.0,20 tỷ - 40 tỷ,3
991,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",100.0,50m² - 100m²,32799999.999999996,3.0,2.0,3280000000.0,1 tỷ - 5 tỷ,3
992,Đà Nẵng,"Sơn Trà, Đà Nẵng",100.0,50m² - 100m²,266000000.0,21.0,21.0,26600000000.0,20 tỷ - 40 tỷ,3
993,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",100.0,50m² - 100m²,32799999.999999996,3.0,2.0,3280000000.0,1 tỷ - 5 tỷ,3
994,Khánh Hòa,"Nha Trang, Khánh Hòa",100.0,50m² - 100m²,55000000.0,3.0,3.0,5500000000.0,5 tỷ - 10 tỷ,0
995,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",95.0,50m² - 100m²,263160000.00000003,11.0,11.0,25000000000.0,20 tỷ - 40 tỷ,3
996,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",159.0,150m² - 250m²,47170000.0,2.0,2.0,7500000000.0,5 tỷ - 10 tỷ,3
997,Đà Nẵng,"Thanh Khê, Đà Nẵng",100.0,50m² - 100m²,150000000.0,17.0,17.0,15000000000.0,10 tỷ - 20 tỷ,3
998,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",130.0,100m² - 150m²,323080000.0,23.0,23.0,42000000000.0,40 tỷ - 60 tỷ,3
999,Đà Nẵng,"Sơn Trà, Đà Nẵng",90.0,50m² - 100m²,136670000.0,10.0,10.0,12300000000.0,10 tỷ - 20 tỷ,3
1000,Đà Nẵng,"Sơn Trà, Đà Nẵng",160.0,150m² - 250m²,133120000.0,21.0,21.0,21300000000.0,20 tỷ - 40 tỷ,3
1001,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",96.0,50m² - 100m²,151040000.0,10.0,10.0,14500000000.0,10 tỷ - 20 tỷ,3
1002,Đà Nẵng,"Hải Châu, Đà Nẵng",60.0,50m² - 100m²,116670000.0,3.0,2.0,7000000000.0,5 tỷ - 10 tỷ,3
1003,Đà Nẵng,"Sơn Trà, Đà Nẵng",200.0,150m² - 250m²,185000000.0,22.0,23.0,37000000000.0,20 tỷ - 40 tỷ,3
1004,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",60.0,50m² - 100m²,63170000.0,3.0,3.0,3790000000.0,1 tỷ - 5 tỷ,3
1005,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",650.0,Trên 500m²,53850000.0,51.0,45.0,35000000000.0,20 tỷ - 40 tỷ,3
1006,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",70.0,50m² - 100m²,60000000.0,3.0,3.0,4200000000.0,1 tỷ - 5 tỷ,3
1007,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",73.3,50m² - 100m²,65480000.00000001,3.0,3.0,4800000000.0,1 tỷ - 5 tỷ,3
1008,Đà Nẵng,"Thanh Khê, Đà Nẵng",90.0,50m² - 100m²,82220000.0,10.0,10.0,7400000000.0,5 tỷ - 10 tỷ,3
1009,Đà Nẵng,"Hải Châu, Đà Nẵng",162.0,150m² - 250m²,50620000.0,3.0,2.0,8199999999.999999,5 tỷ - 10 tỷ,3
1010,Kiên Giang,"Phú Quốc, Kiên Giang",132.0,100m² - 150m²,128789999.99999999,8.0,8.0,17000000000.0,10 tỷ - 20 tỷ,1
1011,Đà Nẵng,"Thanh Khê, Đà Nẵng",50.0,30m² - 50m²,64000000.0,6.0,3.0,3200000000.0,1 tỷ - 5 tỷ,3
1012,Đà Nẵng,"Liên Chiểu, Đà Nẵng",64.0,50m² - 100m²,35160000.0,1.0,2.0,2250000000.0,1 tỷ - 5 tỷ,3
1013,Đà Nẵng,"Sơn Trà, Đà Nẵng",125.0,100m² - 150m²,84000000.0,2.0,3.0,10500000000.0,10 tỷ - 20 tỷ,3
1014,Khánh Hòa,"Nha Trang, Khánh Hòa",82.2,50m² - 100m²,79080000.0,4.0,3.0,6500000000.0,5 tỷ - 10 tỷ,0
1015,Khánh Hòa,"Nha Trang, Khánh Hòa",150.0,100m² - 150m²,45330000.0,4.0,2.0,6800000000.0,5 tỷ - 10 tỷ,0
1016,Lâm Đồng,"Đà Lạt, Lâm Đồng",310.0,250m² - 350m²,177420000.0,18.0,18.0,55000000000.0,40 tỷ - 60 tỷ,2
1017,Đà Nẵng,"Thanh Khê, Đà Nẵng",57.9,50m² - 100m²,215890000.0,4.0,4.0,12500000000.0,10 tỷ - 20 tỷ,3
1018,Khánh Hòa,"Nha Trang, Khánh Hòa",108.0,100m² - 150m²,69440000.0,4.0,4.0,7500000000.0,5 tỷ - 10 tỷ,0
1019,Khánh Hòa,"Nha Trang, Khánh Hòa",108.0,100m² - 150m²,69440000.0,4.0,4.0,7500000000.0,5 tỷ - 10 tỷ,0
1020,Đà Nẵng,"Liên Chiểu, Đà Nẵng",136.0,100m² - 150m²,55150000.0,3.0,2.0,7500000000.0,5 tỷ - 10 tỷ,3
1021,Đà Nẵng,"Sơn Trà, Đà Nẵng",180.0,150m² - 250m²,80560000.0,4.0,4.0,14500000000.0,10 tỷ - 20 tỷ,3
1022,Khánh Hòa,"Nha Trang, Khánh Hòa",54.0,50m² - 100m²,54630000.0,3.0,3.0,2950000000.0,1 tỷ - 5 tỷ,0
1023,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",100.0,50m² - 100m²,70000000.0,5.0,5.0,7000000000.0,5 tỷ - 10 tỷ,3
1024,Đà Nẵng,"Thanh Khê, Đà Nẵng",87.0,50m² - 100m²,142530000.0,3.0,3.0,12400000000.0,10 tỷ - 20 tỷ,3
1025,Đà Nẵng,"Sơn Trà, Đà Nẵng",585.0,Trên 500m²,341880000.0,5.0,5.0,200000000000.0,100 tỷ - 1000 tỷ,3
1026,Đà Nẵng,"Hải Châu, Đà Nẵng",90.0,50m² - 100m²,66670000.0,3.0,3.0,6000000000.0,5 tỷ - 10 tỷ,3
1027,Khánh Hòa,"Nha Trang, Khánh Hòa",78.0,50m² - 100m²,26920000.0,2.0,2.0,2100000000.0,1 tỷ - 5 tỷ,0
1028,Đà Nẵng,"Sơn Trà, Đà Nẵng",110.0,100m² - 150m²,231820000.0,22.0,22.0,25500000000.0,20 tỷ - 40 tỷ,3
1029,Đà Nẵng,"Sơn Trà, Đà Nẵng",110.0,100m² - 150m²,231820000.0,22.0,22.0,25500000000.0,20 tỷ - 40 tỷ,3
1030,Đà Nẵng,"Sơn Trà, Đà Nẵng",100.0,50m² - 100m²,139000000.0,7.0,7.0,13900000000.0,10 tỷ - 20 tỷ,3
1031,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",97.0,50m² - 100m²,34020000.0,2.0,1.0,3300000000.0,1 tỷ - 5 tỷ,3
1032,Đà Nẵng,"Hải Châu, Đà Nẵng",136.0,100m² - 150m²,143380000.0,4.0,4.0,19500000000.0,10 tỷ - 20 tỷ,3
1033,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",167.0,150m² - 250m²,45810000.0,3.0,2.0,7650000000.0,5 tỷ - 10 tỷ,3
1034,Đà Nẵng,"Hải Châu, Đà Nẵng",100.0,50m² - 100m²,130000000.0,3.0,3.0,13000000000.0,10 tỷ - 20 tỷ,3
1035,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",460.0,350m² - 500m²,40220000.0,8.0,8.0,18500000000.0,10 tỷ - 20 tỷ,3
1036,Đà Nẵng,"Sơn Trà, Đà Nẵng",234.0,150m² - 250m²,222220000.0,16.0,16.0,52000000000.0,40 tỷ - 60 tỷ,3
1037,Đà Nẵng,"Sơn Trà, Đà Nẵng",200.0,150m² - 250m²,390000000.0,21.0,21.0,78000000000.0,60 tỷ - 100 tỷ,3
1038,Đà Nẵng,"Thanh Khê, Đà Nẵng",68.0,50m² - 100m²,55150000.0,3.0,3.0,3750000000.0,1 tỷ - 5 tỷ,3
1039,Đà Nẵng,"Sơn Trà, Đà Nẵng",264.0,250m² - 350m²,68180000.0,10.0,10.0,18000000000.0,10 tỷ - 20 tỷ,3
1040,Đà Nẵng,"Hải Châu, Đà Nẵng",110.0,100m² - 150m²,136360000.0,3.0,3.0,15000000000.0,10 tỷ - 20 tỷ,3
1041,Đà Nẵng,"Sơn Trà, Đà Nẵng",100.0,50m² - 100m²,266000000.0,21.0,21.0,26600000000.0,20 tỷ - 40 tỷ,3
1042,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",100.0,50m² - 100m²,32799999.999999996,3.0,2.0,3280000000.0,1 tỷ - 5 tỷ,3
1043,Khánh Hòa,"Nha Trang, Khánh Hòa",100.0,50m² - 100m²,55000000.0,3.0,3.0,5500000000.0,5 tỷ - 10 tỷ,0
1044,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",95.0,50m² - 100m²,263160000.00000003,11.0,11.0,25000000000.0,20 tỷ - 40 tỷ,3
1045,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",159.0,150m² - 250m²,47170000.0,2.0,2.0,7500000000.0,5 tỷ - 10 tỷ,3
1046,Đà Nẵng,"Thanh Khê, Đà Nẵng",100.0,50m² - 100m²,150000000.0,17.0,17.0,15000000000.0,10 tỷ - 20 tỷ,3
1047,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",130.0,100m² - 150m²,323080000.0,23.0,23.0,42000000000.0,40 tỷ - 60 tỷ,3
1048,Đà Nẵng,"Sơn Trà, Đà Nẵng",90.0,50m² - 100m²,136670000.0,10.0,10.0,12300000000.0,10 tỷ - 20 tỷ,3
1049,Đà Nẵng,"Sơn Trà, Đà Nẵng",160.0,150m² - 250m²,133120000.0,21.0,21.0,21300000000.0,20 tỷ - 40 tỷ,3
1050,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",96.0,50m² - 100m²,151040000.0,10.0,10.0,14500000000.0,10 tỷ - 20 tỷ,3
1051,Đà Nẵng,"Hải Châu, Đà Nẵng",60.0,50m² - 100m²,116670000.0,3.0,2.0,7000000000.0,5 tỷ - 10 tỷ,3
1052,Đà Nẵng,"Sơn Trà, Đà Nẵng",200.0,150m² - 250m²,185000000.0,22.0,23.0,37000000000.0,20 tỷ - 40 tỷ,3
1053,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",60.0,50m² - 100m²,63170000.0,3.0,3.0,3790000000.0,1 tỷ - 5 tỷ,3
1054,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",650.0,Trên 500m²,53850000.0,51.0,45.0,35000000000.0,20 tỷ - 40 tỷ,3
1055,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",70.0,50m² - 100m²,60000000.0,3.0,3.0,4200000000.0,1 tỷ - 5 tỷ,3
1056,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",73.3,50m² - 100m²,65480000.00000001,3.0,3.0,4800000000.0,1 tỷ - 5 tỷ,3
1057,Đà Nẵng,"Thanh Khê, Đà Nẵng",90.0,50m² - 100m²,82220000.0,10.0,10.0,7400000000.0,5 tỷ - 10 tỷ,3
1058,Đà Nẵng,"Hải Châu, Đà Nẵng",162.0,150m² - 250m²,50620000.0,3.0,2.0,8199999999.999999,5 tỷ - 10 tỷ,3
1059,Kiên Giang,"Phú Quốc, Kiên Giang",132.0,100m² - 150m²,128789999.99999999,8.0,8.0,17000000000.0,10 tỷ - 20 tỷ,1
1060,Đà Nẵng,"Thanh Khê, Đà Nẵng",50.0,30m² - 50m²,64000000.0,6.0,3.0,3200000000.0,1 tỷ - 5 tỷ,3
1061,Đà Nẵng,"Liên Chiểu, Đà Nẵng",64.0,50m² - 100m²,35160000.0,1.0,2.0,2250000000.0,1 tỷ - 5 tỷ,3
1062,Đà Nẵng,"Sơn Trà, Đà Nẵng",125.0,100m² - 150m²,84000000.0,2.0,3.0,10500000000.0,10 tỷ - 20 tỷ,3
1063,Khánh Hòa,"Nha Trang, Khánh Hòa",82.2,50m² - 100m²,79080000.0,4.0,3.0,6500000000.0,5 tỷ - 10 tỷ,0
1064,Khánh Hòa,"Nha Trang, Khánh Hòa",150.0,100m² - 150m²,45330000.0,4.0,2.0,6800000000.0,5 tỷ - 10 tỷ,0
1065,Đà Nẵng,"Sơn Trà, Đà Nẵng",90.0,50m² - 100m²,82220000.0,3.0,2.0,7400000000.0,5 tỷ - 10 tỷ,3
1066,Đà Nẵng,"Hải Châu, Đà Nẵng",118.0,100m² - 150m²,94920000.0,5.0,4.0,11200000000.0,10 tỷ - 20 tỷ,3
1067,Khánh Hòa,"Nha Trang, Khánh Hòa",47.7,30m² - 50m²,220130000.0,7.0,7.0,10500000000.0,10 tỷ - 20 tỷ,0
1068,Đà Nẵng,"Hải Châu, Đà Nẵng",14.0,Dưới 30m²,396430000.0,2.0,2.0,5550000000.0,5 tỷ - 10 tỷ,3
1069,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",60.0,50m² - 100m²,83330000.0,2.0,2.0,5000000000.0,1 tỷ - 5 tỷ,3
1070,Đà Nẵng,"Hải Châu, Đà Nẵng",162.0,150m² - 250m²,49070000.0,3.0,2.0,7950000000.0,5 tỷ - 10 tỷ,3
1071,Đà Nẵng,"Hải Châu, Đà Nẵng",100.0,50m² - 100m²,82000000.0,3.0,3.0,8199999999.999999,5 tỷ - 10 tỷ,3
1072,Đà Nẵng,"Sơn Trà, Đà Nẵng",79.0,50m² - 100m²,86080000.0,4.0,4.0,6800000000.0,5 tỷ - 10 tỷ,3
1073,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",120.0,100m² - 150m²,62500000.0,3.0,3.0,7500000000.0,5 tỷ - 10 tỷ,3
1074,Đà Nẵng,"Sơn Trà, Đà Nẵng",93.6,50m² - 100m²,85470000.0,6.0,3.0,8000000000.0,5 tỷ - 10 tỷ,3
1075,Đà Nẵng,"Sơn Trà, Đà Nẵng",160.0,150m² - 250m²,61560000.0,6.0,6.0,9850000000.0,5 tỷ - 10 tỷ,3
1076,Đà Nẵng,"Sơn Trà, Đà Nẵng",118.0,100m² - 150m²,55080000.0,4.0,4.0,6500000000.0,5 tỷ - 10 tỷ,3
1077,Kiên Giang,"Phú Quốc, Kiên Giang",248.0,150m² - 250m²,71770000.0,2.0,3.0,17800000000.0,10 tỷ - 20 tỷ,1
1078,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",102.0,100m² - 150m²,132350000.0,3.0,2.0,13500000000.0,10 tỷ - 20 tỷ,3
1079,Kiên Giang,"Phú Quốc, Kiên Giang",117.0,100m² - 150m²,58970000.0,4.0,5.0,6900000000.0,5 tỷ - 10 tỷ,1
1080,Đà Nẵng,"Sơn Trà, Đà Nẵng",180.0,150m² - 250m²,80560000.0,5.0,5.0,14500000000.0,10 tỷ - 20 tỷ,3
1081,Khánh Hòa,"Nha Trang, Khánh Hòa",47.8,30m² - 50m²,49160000.0,2.0,2.0,2350000000.0,1 tỷ - 5 tỷ,0
1082,Đà Nẵng,"Sơn Trà, Đà Nẵng",125.0,100m² - 150m²,44000000.0,3.0,4.0,5500000000.0,5 tỷ - 10 tỷ,3
1083,Đà Nẵng,"Liên Chiểu, Đà Nẵng",60.1,50m² - 100m²,57400000.0,4.0,3.0,3450000000.0,1 tỷ - 5 tỷ,3
1084,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",125.0,100m² - 150m²,200000000.0,3.0,3.0,25000000000.0,20 tỷ - 40 tỷ,3
1085,Đà Nẵng,"Sơn Trà, Đà Nẵng",150.0,100m² - 150m²,66670000.0,3.0,3.0,10000000000.0,5 tỷ - 10 tỷ,3
1086,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",120.0,100m² - 150m²,49170000.0,4.0,4.0,5900000000.0,5 tỷ - 10 tỷ,3
1087,Đà Nẵng,"Sơn Trà, Đà Nẵng",130.0,100m² - 150m²,103850000.0,3.0,3.0,13500000000.0,10 tỷ - 20 tỷ,3
1088,Khánh Hòa,"Nha Trang, Khánh Hòa",500.0,350m² - 500m²,98000000.0,4.0,5.0,49000000000.0,40 tỷ - 60 tỷ,0
1089,Khánh Hòa,"Nha Trang, Khánh Hòa",130.0,100m² - 150m²,300000000.0,33.0,35.0,39000000000.0,20 tỷ - 40 tỷ,0
1090,Khánh Hòa,"Nha Trang, Khánh Hòa",160.0,150m² - 250m²,593750000.0,70.0,70.0,95000000000.0,60 tỷ - 100 tỷ,0
1091,Khánh Hòa,"Nha Trang, Khánh Hòa",88.0,50m² - 100m²,272730000.0,18.0,19.0,24000000000.0,20 tỷ - 40 tỷ,0
1092,Khánh Hòa,"Nha Trang, Khánh Hòa",137.0,100m² - 150m²,159850000.0,3.0,3.0,21900000000.0,20 tỷ - 40 tỷ,0
1093,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",52.0,50m² - 100m²,102880000.0,3.0,2.0,5350000000.0,5 tỷ - 10 tỷ,3
1094,Đà Nẵng,"Hải Châu, Đà Nẵng",61.0,50m² - 100m²,147540000.0,2.0,3.0,9000000000.0,5 tỷ - 10 tỷ,3
1095,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",97.0,50m² - 100m²,149490000.0,10.0,10.0,14500000000.0,10 tỷ - 20 tỷ,3
1096,Đà Nẵng,"Thanh Khê, Đà Nẵng",93.3,50m² - 100m²,99680000.0,2.0,3.0,9300000000.0,5 tỷ - 10 tỷ,3
1097,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",100.0,50m² - 100m²,34700000.0,3.0,3.0,3470000000.0,1 tỷ - 5 tỷ,3
1098,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",100.0,50m² - 100m²,34700000.0,3.0,3.0,3470000000.0,1 tỷ - 5 tỷ,3
1099,Đà Nẵng,"Sơn Trà, Đà Nẵng",90.0,50m² - 100m²,70000000.0,5.0,6.0,6300000000.0,5 tỷ - 10 tỷ,3
1100,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",100.0,50m² - 100m²,140000000.0,4.0,4.0,14000000000.0,10 tỷ - 20 tỷ,3
1101,Lâm Đồng,"Đà Lạt, Lâm Đồng",222.0,150m² - 250m²,116220000.0,7.0,9.0,25800000000.0,20 tỷ - 40 tỷ,2
1102,Đà Nẵng,"Hải Châu, Đà Nẵng",80.0,50m² - 100m²,47500000.0,3.0,3.0,3800000000.0,1 tỷ - 5 tỷ,3
1103,Đà Nẵng,"Sơn Trà, Đà Nẵng",88.0,50m² - 100m²,144320000.0,12.0,6.0,12700000000.0,10 tỷ - 20 tỷ,3
1104,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",112.0,100m² - 150m²,57140000.0,3.0,4.0,6400000000.0,5 tỷ - 10 tỷ,3
1105,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",180.0,150m² - 250m²,216670000.0,30.0,30.0,39000000000.0,20 tỷ - 40 tỷ,3
1106,Đà Nẵng,"Sơn Trà, Đà Nẵng",75.0,50m² - 100m²,146670000.0,7.0,7.0,11000000000.0,10 tỷ - 20 tỷ,3
1107,Khánh Hòa,"Nha Trang, Khánh Hòa",93.6,50m² - 100m²,117520000.0,4.0,5.0,11000000000.0,10 tỷ - 20 tỷ,0
1108,Đà Nẵng,"Hải Châu, Đà Nẵng",162.0,150m² - 250m²,52780000.0,3.0,2.0,8550000000.000001,5 tỷ - 10 tỷ,3
1109,Đà Nẵng,"Hải Châu, Đà Nẵng",76.0,50m² - 100m²,328950000.0,6.0,6.0,25000000000.0,20 tỷ - 40 tỷ,3
1110,Đà Nẵng,"Sơn Trà, Đà Nẵng",226.0,150m² - 250m²,103100000.0,7.0,7.0,23300000000.0,20 tỷ - 40 tỷ,3
1111,Đà Nẵng,"Thanh Khê, Đà Nẵng",66.3,50m² - 100m²,58820000.0,3.0,4.0,3900000000.0,1 tỷ - 5 tỷ,3
1112,Đà Nẵng,"Sơn Trà, Đà Nẵng",100.0,50m² - 100m²,138000000.0,12.0,12.0,13800000000.0,10 tỷ - 20 tỷ,3
1113,Đà Nẵng,"Sơn Trà, Đà Nẵng",87.5,50m² - 100m²,142860000.0,4.0,4.0,12500000000.0,10 tỷ - 20 tỷ,3
1114,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",160.0,150m² - 250m²,218750000.0,10.0,12.0,35000000000.0,20 tỷ - 40 tỷ,3
1115,Đà Nẵng,"Sơn Trà, Đà Nẵng",114.0,100m² - 150m²,122810000.0,4.0,3.0,14000000000.0,10 tỷ - 20 tỷ,3
1116,Lâm Đồng,"Đà Lạt, Lâm Đồng",186.0,150m² - 250m²,100000000.0,18.0,18.0,18600000000.0,10 tỷ - 20 tỷ,2
1117,Khánh Hòa,"Nha Trang, Khánh Hòa",207.5,150m² - 250m²,67470000.0,6.0,5.0,14000000000.0,10 tỷ - 20 tỷ,0
1118,Khánh Hòa,"Nha Trang, Khánh Hòa",100.0,50m² - 100m²,38000000.0,4.0,4.0,3800000000.0,1 tỷ - 5 tỷ,0
1119,Đà Nẵng,"Sơn Trà, Đà Nẵng",79.0,50m² - 100m²,86080000.0,4.0,4.0,6800000000.0,5 tỷ - 10 tỷ,3
1120,Đà Nẵng,"Hải Châu, Đà Nẵng",100.0,50m² - 100m²,82000000.0,3.0,3.0,8199999999.999999,5 tỷ - 10 tỷ,3
