,Province,Location,Area,AreaSegment,Price/m2,BedRoom,Toilet,Price,PriceSegment,Province_encoded
882,Long An,"Bến Lức, Long An",225.0,150m² - 250m²,44630000.0,4.0,4.0,10040000000.0,10 tỷ - 20 tỷ,1
883,Long An,"Bến Lức, Long An",90.0,50m² - 100m²,38890000.0,4.0,4.0,3500000000.0,1 tỷ - 5 tỷ,1
884,Bình Dương,"Thủ Dầu Một, Bình Dương",80.0,50m² - 100m²,25000000.0,2.0,2.0,2000000000.0,1 tỷ - 5 tỷ,0
885,Bình Dương,"Thuận An, Bình Dương",77.8,50m² - 100m²,55270000.0,3.0,4.0,4300000000.0,1 tỷ - 5 tỷ,0
886,Bình Dương,"Thuận An, Bình Dương",80.0,50m² - 100m²,22500000.0,3.0,3.0,1800000000.0,1 tỷ - 5 tỷ,0
887,Đồng Nai,"Biên Hòa, Đồng Nai",61.0,50m² - 100m²,40980000.0,3.0,2.0,2500000000.0,1 tỷ - 5 tỷ,2
888,Bình Dương,"Thuận An, Bình Dương",112.0,100m² - 150m²,31250000.0,3.0,3.0,3500000000.0,1 tỷ - 5 tỷ,0
889,Bình Dương,"Thuận An, Bình Dương",72.7,50m² - 100m²,49520000.0,3.0,3.0,3600000000.0,1 tỷ - 5 tỷ,0
890,Bình Dương,"Dĩ An, Bình Dương",100.0,50m² - 100m²,34800000.0,3.0,2.0,3480000000.0,1 tỷ - 5 tỷ,0
891,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,51000000.0,4.0,4.0,5100000000.0,5 tỷ - 10 tỷ,0
892,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,35000000.0,4.0,5.0,3500000000.0,1 tỷ - 5 tỷ,0
893,Bình Dương,"Thuận An, Bình Dương",75.0,50m² - 100m²,48670000.0,3.0,2.0,3650000000.0,1 tỷ - 5 tỷ,0
894,Bình Dương,"Dĩ An, Bình Dương",65.0,50m² - 100m²,123080000.0,4.0,2.0,8000000000.0,5 tỷ - 10 tỷ,0
895,Đồng Nai,"Nhơn Trạch, Đồng Nai",70.0,50m² - 100m²,112140000.0,4.0,3.0,7850000000.0,5 tỷ - 10 tỷ,2
896,Đồng Nai,"Nhơn Trạch, Đồng Nai",90.0,50m² - 100m²,100000000.0,2.0,4.0,9000000000.0,5 tỷ - 10 tỷ,2
897,Bình Dương,"Bến Cát, Bình Dương",70.0,50m² - 100m²,30000000.0,3.0,2.0,2100000000.0,1 tỷ - 5 tỷ,0
898,Bình Dương,"Bến Cát, Bình Dương",300.0,250m² - 350m²,14330000.0,4.0,5.0,4300000000.0,1 tỷ - 5 tỷ,0
899,Đồng Nai,"Biên Hòa, Đồng Nai",94.3,50m² - 100m²,150580000.0,8.0,5.0,14200000000.0,10 tỷ - 20 tỷ,2
900,Đồng Nai,"Biên Hòa, Đồng Nai",67.5,50m² - 100m²,125930000.0,2.0,2.0,8500000000.0,5 tỷ - 10 tỷ,2
901,Đồng Nai,"Biên Hòa, Đồng Nai",120.0,100m² - 150m²,141670000.0,6.0,7.0,17000000000.0,10 tỷ - 20 tỷ,2
902,Đồng Nai,"Biên Hòa, Đồng Nai",160.0,150m² - 250m²,99380000.0,3.0,3.0,15900000000.0,10 tỷ - 20 tỷ,2
903,Đồng Nai,"Biên Hòa, Đồng Nai",60.0,50m² - 100m²,60000000.0,2.0,2.0,3600000000.0,1 tỷ - 5 tỷ,2
904,Đồng Nai,"Biên Hòa, Đồng Nai",95.0,50m² - 100m²,50530000.0,5.0,5.0,4800000000.0,1 tỷ - 5 tỷ,2
905,Đồng Nai,"Biên Hòa, Đồng Nai",61.0,50m² - 100m²,45080000.0,3.0,3.0,2750000000.0,1 tỷ - 5 tỷ,2
906,Đồng Nai,"Nhơn Trạch, Đồng Nai",107.1,100m² - 150m²,38280000.0,3.0,4.0,4099999999.9999995,1 tỷ - 5 tỷ,2
907,Bình Dương,"Thuận An, Bình Dương",81.0,50m² - 100m²,43210000.0,3.0,3.0,3500000000.0,1 tỷ - 5 tỷ,0
908,Đồng Nai,"Biên Hòa, Đồng Nai",64.0,50m² - 100m²,45310000.0,3.0,3.0,2900000000.0,1 tỷ - 5 tỷ,2
909,Đồng Nai,"Biên Hòa, Đồng Nai",64.0,50m² - 100m²,45310000.0,3.0,3.0,2900000000.0,1 tỷ - 5 tỷ,2
910,Đồng Nai,"Biên Hòa, Đồng Nai",60.75,50m² - 100m²,38680000.0,2.0,3.0,2350000000.0,1 tỷ - 5 tỷ,2
911,Đồng Nai,"Biên Hòa, Đồng Nai",69.0,50m² - 100m²,42030000.0,3.0,3.0,2900000000.0,1 tỷ - 5 tỷ,2
912,Đồng Nai,"Vĩnh Cửu, Đồng Nai",100.0,50m² - 100m²,17500000.0,3.0,2.0,1750000000.0,1 tỷ - 5 tỷ,2
913,Đồng Nai,"Biên Hòa, Đồng Nai",60.0,50m² - 100m²,50000000.0,2.0,3.0,3000000000.0,1 tỷ - 5 tỷ,2
914,Đồng Nai,"Vĩnh Cửu, Đồng Nai",91.0,50m² - 100m²,22530000.0,3.0,2.0,2049999999.9999998,1 tỷ - 5 tỷ,2
915,Đồng Nai,"Biên Hòa, Đồng Nai",90.0,50m² - 100m²,28780000.0,2.0,1.0,2590000000.0,1 tỷ - 5 tỷ,2
916,Đồng Nai,"Biên Hòa, Đồng Nai",46.5,30m² - 50m²,83870000.0,3.0,4.0,3900000000.0,1 tỷ - 5 tỷ,2
917,Bình Dương,"Thuận An, Bình Dương",100.0,50m² - 100m²,33000000.0,3.0,3.0,3300000000.0,1 tỷ - 5 tỷ,0
918,Bình Dương,"Dĩ An, Bình Dương",67.0,50m² - 100m²,46270000.0,6.0,6.0,3100000000.0,1 tỷ - 5 tỷ,0
919,Đồng Nai,"Biên Hòa, Đồng Nai",68.0,50m² - 100m²,44850000.0,2.0,2.0,3050000000.0,1 tỷ - 5 tỷ,2
920,Bình Dương,"Thuận An, Bình Dương",66.1,50m² - 100m²,32530000.0,3.0,2.0,2150000000.0,1 tỷ - 5 tỷ,0
921,Bình Dương,"Dĩ An, Bình Dương",93.5,50m² - 100m²,63100000.0,2.0,2.0,5900000000.0,5 tỷ - 10 tỷ,0
922,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,28500000.0,3.0,3.0,2850000000.0,1 tỷ - 5 tỷ,0
923,Bình Dương,"Thuận An, Bình Dương",90.0,50m² - 100m²,36670000.0,3.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
924,Bình Dương,"Thuận An, Bình Dương",110.0,100m² - 150m²,30910000.0,3.0,3.0,3400000000.0,1 tỷ - 5 tỷ,0
925,Bình Dương,"Thuận An, Bình Dương",90.0,50m² - 100m²,32220000.0,3.0,2.0,2900000000.0,1 tỷ - 5 tỷ,0
926,Bình Dương,"Thuận An, Bình Dương",90.0,50m² - 100m²,36670000.0,3.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
927,Bình Dương,"Thuận An, Bình Dương",58.5,50m² - 100m²,58120000.0,3.0,2.0,3400000000.0,1 tỷ - 5 tỷ,0
928,Bình Dương,"Thuận An, Bình Dương",90.0,50m² - 100m²,36670000.0,3.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
929,Bình Dương,"Thuận An, Bình Dương",90.0,50m² - 100m²,36670000.0,3.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
930,Bình Dương,"Thuận An, Bình Dương",105.0,100m² - 150m²,45710000.0,4.0,3.0,4800000000.0,1 tỷ - 5 tỷ,0
931,Bình Dương,"Thuận An, Bình Dương",90.0,50m² - 100m²,36670000.0,3.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
932,Đồng Nai,"Vĩnh Cửu, Đồng Nai",86.0,50m² - 100m²,21260000.0,3.0,2.0,1830000000.0,1 tỷ - 5 tỷ,2
933,Đồng Nai,"Nhơn Trạch, Đồng Nai",176.0,150m² - 250m²,26000000.0,10.0,10.0,4580000000.0,1 tỷ - 5 tỷ,2
934,Bình Dương,"Dĩ An, Bình Dương",65.6,50m² - 100m²,31710000.0,2.0,1.0,2080000000.0,1 tỷ - 5 tỷ,0
935,Đồng Nai,"Biên Hòa, Đồng Nai",147.0,100m² - 150m²,51840000.0,5.0,4.0,7620000000.0,5 tỷ - 10 tỷ,2
936,Đồng Nai,"Biên Hòa, Đồng Nai",100.0,50m² - 100m²,47000000.0,4.0,3.0,4700000000.0,1 tỷ - 5 tỷ,2
937,Đồng Nai,"Biên Hòa, Đồng Nai",85.2,50m² - 100m²,22300000.0,2.0,1.0,1900000000.0,1 tỷ - 5 tỷ,2
938,Đồng Nai,"Biên Hòa, Đồng Nai",110.0,100m² - 150m²,12540000.0,2.0,1.0,1380000000.0,1 tỷ - 5 tỷ,2
939,Bình Dương,"Thuận An, Bình Dương",110.0,100m² - 150m²,30000000.0,2.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
940,Bình Dương,"Tân Uyên, Bình Dương",168.0,150m² - 250m²,30420000.0,3.0,3.0,5110000000.0,5 tỷ - 10 tỷ,0
941,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,29970000.0,3.0,3.0,3000000000.0,1 tỷ - 5 tỷ,0
942,Đồng Nai,"Biên Hòa, Đồng Nai",110.0,100m² - 150m²,17730000.0,3.0,2.0,1950000000.0,1 tỷ - 5 tỷ,2
943,Bình Dương,"Dĩ An, Bình Dương",100.0,50m² - 100m²,35000000.0,3.0,2.0,3500000000.0,1 tỷ - 5 tỷ,0
944,Bình Dương,"Thủ Dầu Một, Bình Dương",100.0,50m² - 100m²,71000000.0,4.0,5.0,7100000000.0,5 tỷ - 10 tỷ,0
945,Bình Dương,"Dĩ An, Bình Dương",60.0,50m² - 100m²,65000000.0,3.0,4.0,3900000000.0,1 tỷ - 5 tỷ,0
946,Đồng Nai,"Biên Hòa, Đồng Nai",125.5,100m² - 150m²,24690000.0,3.0,2.0,3100000000.0,1 tỷ - 5 tỷ,2
947,Đồng Nai,"Biên Hòa, Đồng Nai",110.0,100m² - 150m²,11360000.0,1.0,1.0,1250000000.0,1 tỷ - 5 tỷ,2
948,Đồng Nai,"Biên Hòa, Đồng Nai",113.5,100m² - 150m²,28190000.0,3.0,2.0,3200000000.0,1 tỷ - 5 tỷ,2
949,Đồng Nai,"Biên Hòa, Đồng Nai",110.0,100m² - 150m²,11360000.0,1.0,1.0,1250000000.0,1 tỷ - 5 tỷ,2
950,Đồng Nai,"Biên Hòa, Đồng Nai",113.5,100m² - 150m²,28190000.0,3.0,2.0,3200000000.0,1 tỷ - 5 tỷ,2
951,Đồng Nai,"Long Khánh, Đồng Nai",100.0,50m² - 100m²,35000000.0,3.0,2.0,3500000000.0,1 tỷ - 5 tỷ,2
952,Đồng Nai,"Long Khánh, Đồng Nai",100.0,50m² - 100m²,35000000.0,3.0,2.0,3500000000.0,1 tỷ - 5 tỷ,2
953,Bình Dương,"Dĩ An, Bình Dương",68.0,50m² - 100m²,64410000.0,4.0,3.0,4380000000.0,1 tỷ - 5 tỷ,0
954,Bình Dương,"Dĩ An, Bình Dương",68.0,50m² - 100m²,64410000.0,4.0,3.0,4380000000.0,1 tỷ - 5 tỷ,0
955,Bình Dương,"Thủ Dầu Một, Bình Dương",120.0,100m² - 150m²,10000000.0,3.0,3.0,1200000000.0,1 tỷ - 5 tỷ,0
956,Đồng Nai,"Vĩnh Cửu, Đồng Nai",72.0,50m² - 100m²,8330000.0,2.0,1.0,600000000.0,500 triệu - 1 tỷ,2
957,Bình Dương,"Thuận An, Bình Dương",70.0,50m² - 100m²,40710000.0,3.0,3.0,2850000000.0,1 tỷ - 5 tỷ,0
958,Đồng Nai,"Nhơn Trạch, Đồng Nai",144.5,100m² - 150m²,33910000.0,4.0,4.0,4900000000.0,1 tỷ - 5 tỷ,2
959,Bình Dương,"Bến Cát, Bình Dương",100.0,50m² - 100m²,15000000.0,2.0,1.0,1500000000.0,1 tỷ - 5 tỷ,0
960,Bình Dương,"Dĩ An, Bình Dương",92.0,50m² - 100m²,29350000.0,3.0,2.0,2700000000.0,1 tỷ - 5 tỷ,0
961,Long An,"Bến Lức, Long An",217.0,150m² - 250m²,36870000.0,4.0,4.0,8000000000.0,5 tỷ - 10 tỷ,1
962,Bình Dương,"Thuận An, Bình Dương",98.0,50m² - 100m²,63260000.0,4.0,4.0,6200000000.0,5 tỷ - 10 tỷ,0
963,Đồng Nai,"Biên Hòa, Đồng Nai",160.0,150m² - 250m²,41250000.0,3.0,3.0,6600000000.0,5 tỷ - 10 tỷ,2
964,Đồng Nai,"Biên Hòa, Đồng Nai",60.7,50m² - 100m²,38720000.0,2.0,2.0,2350000000.0,1 tỷ - 5 tỷ,2
965,Đồng Nai,"Biên Hòa, Đồng Nai",71.6,50m² - 100m²,40500000.0,3.0,2.0,2900000000.0,1 tỷ - 5 tỷ,2
966,Bình Dương,"Thuận An, Bình Dương",60.0,50m² - 100m²,52500000.0,3.0,2.0,3150000000.0,1 tỷ - 5 tỷ,0
967,Đồng Nai,"Biên Hòa, Đồng Nai",73.0,50m² - 100m²,38360000.0,3.0,2.0,2800000000.0,1 tỷ - 5 tỷ,2
968,Đồng Nai,"Vĩnh Cửu, Đồng Nai",100.0,50m² - 100m²,6000000.0,3.0,2.0,600000000.0,500 triệu - 1 tỷ,2
969,Đồng Nai,"Nhơn Trạch, Đồng Nai",320.0,250m² - 350m²,50000000.0,4.0,3.0,16000000000.0,10 tỷ - 20 tỷ,2
970,Bình Dương,"Bến Cát, Bình Dương",150.0,100m² - 150m²,12330000.0,2.0,2.0,1850000000.0,1 tỷ - 5 tỷ,0
971,Đồng Nai,"Nhơn Trạch, Đồng Nai",336.0,250m² - 350m²,35000000.0,6.0,6.0,11760000000.0,10 tỷ - 20 tỷ,2
972,Đồng Nai,"Nhơn Trạch, Đồng Nai",119.0,100m² - 150m²,57980000.0,3.0,3.0,6900000000.0,5 tỷ - 10 tỷ,2
973,Đồng Nai,"Nhơn Trạch, Đồng Nai",160.0,150m² - 250m²,65000000.0,3.0,4.0,10400000000.0,10 tỷ - 20 tỷ,2
974,Đồng Nai,"Nhơn Trạch, Đồng Nai",320.0,250m² - 350m²,50000000.0,3.0,4.0,16000000000.0,10 tỷ - 20 tỷ,2
975,Đồng Nai,"Nhơn Trạch, Đồng Nai",338.0,250m² - 350m²,56000000.0,4.0,3.0,18930000000.0,10 tỷ - 20 tỷ,2
976,Đồng Nai,"Nhơn Trạch, Đồng Nai",363.0,350m² - 500m²,35810000.0,6.0,6.0,13000000000.0,10 tỷ - 20 tỷ,2
977,Bình Dương,"Dĩ An, Bình Dương",239.0,150m² - 250m²,62760000.0,3.0,2.0,15000000000.0,10 tỷ - 20 tỷ,0
978,Bình Dương,"Thủ Dầu Một, Bình Dương",82.0,50m² - 100m²,41460000.0,4.0,4.0,3400000000.0,1 tỷ - 5 tỷ,0
979,Bình Dương,"Thủ Dầu Một, Bình Dương",82.0,50m² - 100m²,41460000.0,4.0,4.0,3400000000.0,1 tỷ - 5 tỷ,0
980,Đồng Nai,"Biên Hòa, Đồng Nai",200.0,150m² - 250m²,41750000.0,4.0,5.0,8350000000.0,5 tỷ - 10 tỷ,2
981,Đồng Nai,"Biên Hòa, Đồng Nai",128.6,100m² - 150m²,52880000.0,2.0,1.0,6800000000.0,5 tỷ - 10 tỷ,2
982,Đồng Nai,"Biên Hòa, Đồng Nai",100.0,50m² - 100m²,37000000.0,3.0,2.0,3700000000.0,1 tỷ - 5 tỷ,2
983,Đồng Nai,"Biên Hòa, Đồng Nai",198.5,150m² - 250m²,40300000.0,4.0,3.0,8000000000.0,5 tỷ - 10 tỷ,2
984,Bình Dương,"Thuận An, Bình Dương",65.0,50m² - 100m²,38460000.0,4.0,3.0,2500000000.0,1 tỷ - 5 tỷ,0
985,Bình Dương,"Thủ Dầu Một, Bình Dương",100.0,50m² - 100m²,69000000.0,4.0,4.0,6900000000.0,5 tỷ - 10 tỷ,0
986,Bình Dương,"Dĩ An, Bình Dương",100.0,50m² - 100m²,35000000.0,3.0,3.0,3500000000.0,1 tỷ - 5 tỷ,0
987,Đồng Nai,"Nhơn Trạch, Đồng Nai",100.0,50m² - 100m²,18000000.0,2.0,2.0,1800000000.0,1 tỷ - 5 tỷ,2
988,Bình Dương,"Dĩ An, Bình Dương",100.0,50m² - 100m²,35000000.0,3.0,3.0,3500000000.0,1 tỷ - 5 tỷ,0
989,Bình Dương,"Dĩ An, Bình Dương",100.0,50m² - 100m²,35000000.0,3.0,3.0,3500000000.0,1 tỷ - 5 tỷ,0
990,Đồng Nai,"Biên Hòa, Đồng Nai",110.0,100m² - 150m²,17090000.0,3.0,2.0,1880000000.0,1 tỷ - 5 tỷ,2
991,Bình Dương,"Thuận An, Bình Dương",120.0,100m² - 150m²,27500000.0,2.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
992,Bình Dương,"Dĩ An, Bình Dương",100.0,50m² - 100m²,34800000.0,3.0,2.0,3480000000.0,1 tỷ - 5 tỷ,0
993,Bình Dương,"Thủ Dầu Một, Bình Dương",90.0,50m² - 100m²,76670000.0,4.0,5.0,6900000000.0,5 tỷ - 10 tỷ,0
994,Bình Dương,"Thủ Dầu Một, Bình Dương",90.0,50m² - 100m²,76670000.0,4.0,5.0,6900000000.0,5 tỷ - 10 tỷ,0
995,Đồng Nai,"Biên Hòa, Đồng Nai",145.0,100m² - 150m²,28620000.0,3.0,2.0,4150000000.0000005,1 tỷ - 5 tỷ,2
996,Bình Dương,"Thuận An, Bình Dương",67.5,50m² - 100m²,54070000.0,3.0,4.0,3650000000.0,1 tỷ - 5 tỷ,0
997,Bình Dương,"Dĩ An, Bình Dương",100.0,50m² - 100m²,35000000.0,3.0,2.0,3500000000.0,1 tỷ - 5 tỷ,0
998,Đồng Nai,"Nhơn Trạch, Đồng Nai",398.0,350m² - 500m²,125130000.0,4.0,5.0,49800000000.0,40 tỷ - 60 tỷ,2
999,Đồng Nai,"Nhơn Trạch, Đồng Nai",70.0,50m² - 100m²,100000000.0,3.0,4.0,7000000000.0,5 tỷ - 10 tỷ,2
1000,Bình Dương,"Thủ Dầu Một, Bình Dương",230.0,150m² - 250m²,10870000.0,6.0,6.0,2500000000.0,1 tỷ - 5 tỷ,0
1001,Đồng Nai,"Biên Hòa, Đồng Nai",47.5,30m² - 50m²,52630000.0,2.0,2.0,2500000000.0,1 tỷ - 5 tỷ,2
1002,Bình Dương,"Dĩ An, Bình Dương",100.0,50m² - 100m²,35000000.0,3.0,2.0,3500000000.0,1 tỷ - 5 tỷ,0
1003,Long An,"Cần Giuộc, Long An",84.0,50m² - 100m²,23570000.0,3.0,3.0,1980000000.0,1 tỷ - 5 tỷ,1
1004,Bình Dương,"Bàu Bàng, Bình Dương",150.0,100m² - 150m²,11330000.0,6.0,5.0,1700000000.0,1 tỷ - 5 tỷ,0
1005,Bình Dương,"Thuận An, Bình Dương",72.8,50m² - 100m²,46020000.0,3.0,3.0,3350000000.0,1 tỷ - 5 tỷ,0
1006,Bình Dương,"Thuận An, Bình Dương",77.7,50m² - 100m²,57920000.0,4.0,4.0,4500000000.0,1 tỷ - 5 tỷ,0
1007,Đồng Nai,"Biên Hòa, Đồng Nai",330.0,250m² - 350m²,26670000.0,4.0,3.0,8800000000.0,5 tỷ - 10 tỷ,2
1008,Bình Dương,"Thủ Dầu Một, Bình Dương",157.0,150m² - 250m²,57320000.0,4.0,5.0,9000000000.0,5 tỷ - 10 tỷ,0
1009,Đồng Nai,"Biên Hòa, Đồng Nai",78.3,50m² - 100m²,26820000.0,2.0,1.0,2100000000.0,1 tỷ - 5 tỷ,2
1010,Bình Dương,"Bến Cát, Bình Dương",270.0,250m² - 350m²,17410000.0,7.0,6.0,4700000000.0,1 tỷ - 5 tỷ,0
1011,Đồng Nai,"Nhơn Trạch, Đồng Nai",107.1,100m² - 150m²,44820000.0,3.0,2.0,4800000000.0,1 tỷ - 5 tỷ,2
1012,Đồng Nai,"Nhơn Trạch, Đồng Nai",107.1,100m² - 150m²,44820000.0,3.0,2.0,4800000000.0,1 tỷ - 5 tỷ,2
1013,Long An,"Cần Giuộc, Long An",147.5,100m² - 150m²,39320000.0,5.0,5.0,5800000000.0,5 tỷ - 10 tỷ,1
1014,Long An,"Cần Giuộc, Long An",40.0,30m² - 50m²,21450000.0,2.0,2.0,858000000.0,500 triệu - 1 tỷ,1
1015,Đồng Nai,"Nhơn Trạch, Đồng Nai",233.64,150m² - 250m²,36380000.0,4.0,5.0,8500000000.0,5 tỷ - 10 tỷ,2
1016,Bình Dương,"Thủ Dầu Một, Bình Dương",120.0,100m² - 150m²,33330000.0,2.0,2.0,4000000000.0,1 tỷ - 5 tỷ,0
1017,Bình Dương,"Thuận An, Bình Dương",100.0,50m² - 100m²,33000000.0,12.0,12.0,3300000000.0,1 tỷ - 5 tỷ,0
1018,Bình Dương,"Thuận An, Bình Dương",70.0,50m² - 100m²,56430000.0,4.0,4.0,3950000000.0,1 tỷ - 5 tỷ,0
1019,Bình Dương,"Thuận An, Bình Dương",60.0,50m² - 100m²,55000000.0,3.0,3.0,3300000000.0,1 tỷ - 5 tỷ,0
1020,Long An,"Bến Lức, Long An",786.0,Trên 500m²,39440000.0,4.0,5.0,31000000000.0,20 tỷ - 40 tỷ,1
1021,Bình Dương,"Thủ Dầu Một, Bình Dương",100.0,50m² - 100m²,36500000.0,3.0,2.0,3650000000.0,1 tỷ - 5 tỷ,0
1022,Long An,"Bến Lức, Long An",225.0,150m² - 250m²,44630000.0,4.0,4.0,10040000000.0,10 tỷ - 20 tỷ,1
1023,Long An,"Bến Lức, Long An",90.0,50m² - 100m²,38890000.0,4.0,4.0,3500000000.0,1 tỷ - 5 tỷ,1
1024,Bình Dương,"Thủ Dầu Một, Bình Dương",80.0,50m² - 100m²,25000000.0,2.0,2.0,2000000000.0,1 tỷ - 5 tỷ,0
1025,Bình Dương,"Thuận An, Bình Dương",77.8,50m² - 100m²,55270000.0,3.0,4.0,4300000000.0,1 tỷ - 5 tỷ,0
1026,Bình Dương,"Thuận An, Bình Dương",80.0,50m² - 100m²,22500000.0,3.0,3.0,1800000000.0,1 tỷ - 5 tỷ,0
1027,Đồng Nai,"Biên Hòa, Đồng Nai",61.0,50m² - 100m²,40980000.0,3.0,2.0,2500000000.0,1 tỷ - 5 tỷ,2
1028,Bình Dương,"Thuận An, Bình Dương",112.0,100m² - 150m²,31250000.0,3.0,3.0,3500000000.0,1 tỷ - 5 tỷ,0
1029,Đồng Nai,"Nhơn Trạch, Đồng Nai",630.0,Trên 500m²,79360000.0,4.0,4.0,50000000000.0,40 tỷ - 60 tỷ,2
1030,Đồng Nai,"Biên Hòa, Đồng Nai",82.2,50m² - 100m²,28710000.0,2.0,1.0,2360000000.0,1 tỷ - 5 tỷ,2
1031,Long An,"Cần Giuộc, Long An",120.0,100m² - 150m²,14920000.0,2.0,1.0,1790000000.0,1 tỷ - 5 tỷ,1
1032,Đồng Nai,"Nhơn Trạch, Đồng Nai",320.0,250m² - 350m²,56250000.0,3.0,4.0,18000000000.0,10 tỷ - 20 tỷ,2
1033,Bình Dương,"Thuận An, Bình Dương",80.0,50m² - 100m²,57500000.0,4.0,4.0,4600000000.0,1 tỷ - 5 tỷ,0
1034,Bình Dương,"Thuận An, Bình Dương",80.0,50m² - 100m²,57500000.0,4.0,4.0,4600000000.0,1 tỷ - 5 tỷ,0
1035,Bình Dương,"Thủ Dầu Một, Bình Dương",100.0,50m² - 100m²,90000000.0,3.0,3.0,9000000000.0,5 tỷ - 10 tỷ,0
1036,Bình Dương,"Bến Cát, Bình Dương",110.0,100m² - 150m²,11820000.0,2.0,1.0,1300000000.0,1 tỷ - 5 tỷ,0
1037,Bình Dương,"Bến Cát, Bình Dương",100.0,50m² - 100m²,15000000.0,2.0,1.0,1500000000.0,1 tỷ - 5 tỷ,0
1038,Đồng Nai,"Biên Hòa, Đồng Nai",61.3,50m² - 100m²,40780000.0,3.0,2.0,2500000000.0,1 tỷ - 5 tỷ,2
1039,Bình Dương,"Bàu Bàng, Bình Dương",150.0,100m² - 150m²,11330000.0,6.0,5.0,1700000000.0,1 tỷ - 5 tỷ,0
1040,Bình Dương,"Tân Uyên, Bình Dương",172.0,150m² - 250m²,50360000.0,4.0,4.0,8660000000.0,5 tỷ - 10 tỷ,0
1041,Bình Dương,"Dĩ An, Bình Dương",90.9,50m² - 100m²,72610000.0,14.0,15.0,6600000000.0,5 tỷ - 10 tỷ,0
1042,Bình Dương,"Dĩ An, Bình Dương",63.5,50m² - 100m²,78740000.0,4.0,4.0,5000000000.0,1 tỷ - 5 tỷ,0
1043,Bình Dương,"Thuận An, Bình Dương",80.0,50m² - 100m²,43120000.0,3.0,3.0,3450000000.0,1 tỷ - 5 tỷ,0
1044,Đồng Nai,"Biên Hòa, Đồng Nai",51.0,50m² - 100m²,129410000.0,1.0,1.0,6600000000.0,5 tỷ - 10 tỷ,2
1045,Long An,"Đức Hòa, Long An",84.0,50m² - 100m²,28560000.0,3.0,3.0,2400000000.0,1 tỷ - 5 tỷ,1
1046,Long An,"Bến Lức, Long An",132.0,100m² - 150m²,19700000.0,4.0,4.0,2600000000.0,1 tỷ - 5 tỷ,1
1047,Đồng Nai,"Nhơn Trạch, Đồng Nai",187.0,150m² - 250m²,72190000.0,3.0,4.0,13500000000.0,10 tỷ - 20 tỷ,2
1048,Long An,"Đức Hòa, Long An",120.0,100m² - 150m²,10420000.0,4.0,3.0,1250000000.0,1 tỷ - 5 tỷ,1
1049,Đồng Nai,"Biên Hòa, Đồng Nai",160.0,150m² - 250m²,41250000.0,4.0,3.0,6600000000.0,5 tỷ - 10 tỷ,2
1050,Long An,"Đức Hòa, Long An",88.0,50m² - 100m²,9660000.0,2.0,2.0,850000000.0,500 triệu - 1 tỷ,1
1051,Đồng Nai,"Biên Hòa, Đồng Nai",125.0,100m² - 150m²,72000000.0,4.0,5.0,9000000000.0,5 tỷ - 10 tỷ,2
1052,Bình Dương,"Thuận An, Bình Dương",65.0,50m² - 100m²,43850000.0,3.0,3.0,2850000000.0,1 tỷ - 5 tỷ,0
1053,Đồng Nai,"Biên Hòa, Đồng Nai",330.0,250m² - 350m²,22120000.0,2.0,2.0,7300000000.0,5 tỷ - 10 tỷ,2
1054,Đồng Nai,"Biên Hòa, Đồng Nai",160.0,150m² - 250m²,43120000.0,7.0,4.0,6900000000.0,5 tỷ - 10 tỷ,2
1055,Đồng Nai,"Biên Hòa, Đồng Nai",72.0,50m² - 100m²,40280000.0,3.0,2.0,2900000000.0,1 tỷ - 5 tỷ,2
1056,Long An,"Bến Lức, Long An",90.0,50m² - 100m²,37780000.0,4.0,3.0,3400000000.0,1 tỷ - 5 tỷ,1
1057,Bình Dương,"Dĩ An, Bình Dương",241.0,150m² - 250m²,90870000.0,4.0,4.0,21900000000.0,20 tỷ - 40 tỷ,0
1058,Bình Dương,"Dĩ An, Bình Dương",241.0,150m² - 250m²,90870000.0,4.0,4.0,21900000000.0,20 tỷ - 40 tỷ,0
1059,Bình Dương,"Dĩ An, Bình Dương",153.0,150m² - 250m²,103920000.0,1.0,2.0,15900000000.0,10 tỷ - 20 tỷ,0
1060,Bình Dương,"Dĩ An, Bình Dương",60.0,50m² - 100m²,83330000.0,4.0,4.0,5000000000.0,1 tỷ - 5 tỷ,0
1061,Bình Dương,"Thuận An, Bình Dương",80.0,50m² - 100m²,56250000.0,4.0,4.0,4500000000.0,1 tỷ - 5 tỷ,0
1062,Bình Dương,"Thủ Dầu Một, Bình Dương",75.5,50m² - 100m²,48340000.0,3.0,2.0,3650000000.0,1 tỷ - 5 tỷ,0
1063,Đồng Nai,"Long Thành, Đồng Nai",105.0,100m² - 150m²,54760000.0,3.0,3.0,5750000000.0,5 tỷ - 10 tỷ,2
